Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622167839166
Timestamp end: 1622169639646

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      390.8   349.6    68.9   131.9   158.8   346.7   428.9   478.8   517.9   567.6   635.1   748.2  1067.0  3512.1  8488.8  96724.0    96668
read      385.3   392.1    68.9   124.0   146.3   332.7   416.0   466.5   505.9   557.0   628.5   745.9  1560.1  3669.4 14529.1  80440.7    80475
read      367.1   328.4    68.9   119.8   139.2   336.5   415.8   463.4   498.9   540.2   592.7   691.3  1105.7  2588.9 12023.1  27197.7    27150
read      386.7   339.2    68.9   120.9   141.6   340.2   426.8   476.1   514.9   564.8   633.7   754.9  1654.2  2463.1 11989.7  53488.4    53444
read      370.8   351.2    68.9   122.0   141.9   341.0   422.0   468.9   502.7   542.5   593.0   686.4  1049.8  4025.4 11341.4  23789.2    23737
read      384.6   345.0    68.9   126.8   150.8   336.8   419.1   468.7   508.9   560.3   630.8   744.1  1158.3  3583.2 10306.8  87818.7    87776
read      383.9   359.0    74.4   125.5   148.2   333.9   416.8   467.1   507.0   558.3   629.7   743.6  1355.5  3454.9 12210.1  82277.5    82175
read      386.4   334.2    68.9   130.9   157.5   342.7   425.5   474.7   513.6   562.2   628.7   741.4  1073.6  3435.7  8736.3  98575.4    98548
read      374.6   311.5    74.4   118.6   138.1   340.5   418.8   466.0   503.5   550.4   612.6   724.0  1322.6  2731.7  9130.9  37640.6    37704
read      382.3   325.0    68.9   121.0   141.5   333.0   418.6   468.2   507.3   556.1   624.9   739.4  1739.8  2930.0  9414.5  64686.3    64701
read      388.7   352.7    68.9   122.0   143.3   334.9   422.3   474.0   514.4   565.7   635.4   753.1  1807.0  3197.7 10186.7  68959.5    69089
read      379.8   357.3    68.9   126.6   149.8   333.7   414.9   463.7   502.4   550.7   620.7   731.5  1089.4  3595.6 12529.1  89679.7    89785
read      348.2   304.6    68.9   123.9   144.0   331.9   399.8   435.7   461.6   492.4   533.3   608.7   867.8  3869.1 11682.3  16625.0    16676

Total QPS = 50220.9 (90397536 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22328191886 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,40.70%,100.00%
