Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622182742628
Timestamp end: 1622184543135

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      362.6   596.9    80.4   136.0   161.9   306.7   359.5   390.1   413.3   441.9   488.2   587.5  1655.4  7306.9 29936.9   8479.2     8507
read      458.5   753.1    74.4   123.6   146.6   365.7   455.2   506.1   549.1   607.1   684.8   885.1  2282.5  9268.1 31445.2  50726.4    50676
read      462.8   684.9    74.4   125.5   149.7   369.7   463.2   516.4   560.4   619.4   704.3   934.4  2384.2  8514.1 30823.2  57066.2    57069
read      488.2  1037.5    68.9   120.8   143.5   363.5   451.1   506.3   551.8   614.4   701.0  1116.5  2578.1 12619.8 36153.8  43566.0    43520
read      448.9   637.8    68.9   124.0   147.9   362.7   454.6   508.2   552.0   608.4   685.4   871.7  2328.1  7083.1 29192.2  56618.8    56720
read      459.0   799.7    74.4   126.7   152.1   361.1   449.4   502.3   544.6   601.5   684.1   854.4  2673.0 11822.9 31681.2  68090.6    68155
read      446.2   619.2    74.4   124.1   147.9   359.0   450.7   504.3   547.0   604.2   683.1   875.5  2445.1  6262.8 28960.5  60351.4    60444
read      453.0   674.6    74.4   123.9   148.2   359.3   450.6   503.0   545.1   602.1   682.7   874.0  2543.6  8591.0 30597.7  63978.6    63997
read      382.0   401.8    74.4   120.8   141.8   332.7   417.7   463.5   497.3   537.6   596.6   779.5  1315.5  3468.2 15461.7  17366.8    17315
read      467.0   702.8    74.4   133.6   163.5   382.1   469.0   522.3   564.8   623.1   710.1   870.0  2656.6  9432.2 30606.1  78509.4    78596
read      452.4   619.6    74.4   134.4   164.5   379.6   465.3   517.6   559.3   615.8   698.9   855.5  2419.0  6900.4 30627.7  81700.4    81548
read      534.4   716.3    74.4   178.7   235.4   473.7   544.5   592.9   639.3   716.0   835.6   997.6  1356.5  9325.3 32054.8  97095.8    97254
read      443.5   536.8    68.9   123.4   146.1   367.3   457.8   511.2   556.1   613.7   690.7   943.2  2020.1  6872.9 12819.5  46013.8    46135
read      409.5   791.6    80.4   126.4   148.0   342.8   418.0   458.7   490.0   531.2   591.3   732.9  1639.2 10719.6 31625.1  13434.8    13379
read      450.9   700.0    74.4   121.9   144.6   365.4   455.0   507.0   549.2   607.7   688.4   943.7  2069.9  8781.9 30932.4  47001.0    46993
read      543.1   604.2    74.4   198.1   259.3   484.8   558.6   610.2   657.9   737.1   861.4  1015.6  1321.1  7103.4 30573.8  98002.6    98274
read      477.2   408.8    74.4   161.3   207.0   433.2   515.5   568.9   612.4   670.1   757.7   913.0  1264.5  3925.9 12729.1  97122.2    97056
read      439.9   644.6    74.4   120.2   142.1   358.4   443.0   495.0   539.2   595.1   675.8   968.7  1906.3  8305.7 27400.5  43405.4    43434
read      422.4   481.9    74.4   120.1   142.1   353.1   436.1   489.7   533.8   588.4   664.9   942.3  1740.8  5107.0 16019.6  36415.8    36406
read      600.9   646.4    80.4   253.3   325.9   521.6   600.1   660.1   717.7   805.7   926.0  1082.7  1516.0  8578.8 30424.7  99201.4    99121
read      445.9   600.0    74.4   133.4   163.1   377.1   465.2   516.7   559.1   614.9   691.2   837.2  2142.1  6885.0 30148.6  80995.2    80708
read      453.2   720.0    74.4   120.1   142.1   357.9   443.6   498.1   543.1   601.6   686.6  1098.8  2015.3  9721.6 28645.9  40537.2    40517
read      422.9   538.9    68.9   119.6   141.0   354.7   439.6   495.1   539.9   592.8   666.9   907.4  1682.5  6058.0 22113.6  34053.2    34168
read      384.1   658.4    74.4   124.5   146.1   322.1   388.4   424.0   451.3   485.8   538.4   662.9  1800.9  8009.5 30179.7  11731.4    11754
read      483.7   628.9    74.4   152.9   195.7   420.9   504.1   553.7   595.2   653.5   746.4   916.7  1514.4  6841.4 30802.2  93193.6    93304
read      463.2   665.1    74.4   127.2   152.5   370.0   460.3   514.6   560.6   620.5   705.3   921.4  2521.1  7430.1 30454.0  64683.0    64697
read      493.2   522.2    74.4   157.4   203.7   439.2   523.3   573.4   616.5   680.0   779.4   949.7  1463.5  5701.4 18960.2  92641.4    92626
read      465.1   681.9    68.9   130.7   158.8   378.5   470.5   527.0   571.8   630.9   717.3   898.7  2567.5  8228.3 30919.1  75296.6    75618
read      467.3   633.0    74.4   140.4   175.3   398.4   484.5   536.6   578.5   634.5   721.7   875.6  1952.6  9005.9 30581.9  86171.2    85805
read      412.3   792.0    74.4   118.8   139.5   326.5   413.2   462.6   498.0   540.7   606.3   811.1  1928.9 10149.9 29422.5  18967.0    18930
read      440.9   691.4    74.4   120.8   143.6   356.1   444.7   495.7   537.4   592.6   670.7   871.0  2105.3  7741.3 31514.5  50043.8    50153
read      371.8   723.9    80.4   128.2   151.3   313.3   372.9   404.0   429.3   460.2   505.7   613.7  1602.4  7741.8 32430.1  10390.8    10377
read      423.3   679.6    74.4   119.3   141.3   349.4   430.9   484.4   528.0   580.8   647.0   861.1  1631.5  8478.7 31509.8  33053.6    33112
read      415.3   562.7    74.4   119.1   140.1   343.7   427.8   485.0   529.0   580.0   649.6   943.3  1580.4  5529.7 29323.7  28837.8    28777
read      445.8   615.9    74.4   122.3   145.0   362.1   451.3   505.4   549.9   611.1   690.9   987.2  2006.9  6631.0 30324.5  45653.0    45709
read      437.1   586.2    74.4   126.7   152.3   359.0   445.8   497.0   538.4   593.0   675.1   830.5  2426.3  7092.1 25708.5  74691.8    74458
read      459.0   742.3    74.4   130.3   157.3   373.5   463.0   515.8   557.0   612.7   692.7   849.8  2563.1 11602.6 31286.3  73658.2    73596
read      435.7   680.9    74.4   122.3   144.3   356.0   444.9   505.7   551.1   606.8   685.4  1005.6  1595.7  7281.2 32136.8  27859.8    28031
read      442.5   590.9    74.4   122.0   144.5   362.3   449.9   503.4   548.5   607.3   688.4   956.8  2008.9  6540.6 27350.6  45617.2    45754
read      482.9   654.9    74.4   137.9   172.1   398.5   491.6   546.5   591.2   649.2   735.6   919.8  2644.4  8576.3 28656.5  80307.4    80138
read      442.5   566.5    74.4   123.8   148.1   360.5   452.0   504.7   547.3   604.2   682.9   865.9  2361.3  6267.4 28122.5  64291.2    64350
read      449.7   612.3    68.9   121.6   144.7   358.6   451.4   504.5   548.7   609.7   692.9  1039.8  2214.5  6435.8 28479.7  51729.2    51870
read      451.1   669.5    74.4   132.7   162.1   375.0   460.6   509.5   550.5   607.1   687.7   839.1  2443.8  8335.0 31109.2  80986.6    81106
read      462.9   721.2    74.4   135.3   166.8   383.9   468.6   520.9   562.7   619.0   700.2   857.2  2419.4  9303.0 31004.9  82017.4    82064
read      415.5   526.8    74.4   119.1   140.6   346.9   431.7   488.7   533.3   586.2   659.3   950.7  1566.0  4904.5 28654.6  30546.6    30534
read      415.2   609.2    74.4   119.7   141.3   340.0   425.8   483.7   526.5   576.2   645.7   902.4  1476.2  7426.1 30974.7  25294.6    25449
read      444.8   642.4    74.4   125.0   149.9   359.0   446.7   499.9   542.2   597.6   679.5   836.6  2598.3  7339.9 30760.2  67540.0    67525
read      415.3   571.7    74.4   119.5   140.5   339.5   425.4   483.7   527.9   579.7   655.8   975.9  1534.5  5984.8 29187.0  26992.4    27070
read      431.1   420.5    74.4   122.5   144.3   361.3   451.5   505.9   550.5   609.6   691.2  1004.5  1851.6  4234.6 10852.1  41098.0    41133
read      379.9   468.9    68.9   120.2   141.5   333.9   415.0   464.9   503.0   548.6   611.3   729.5  1242.4  4252.6 29842.9  28244.0    28009
read      389.0   309.2    68.9   122.5   144.5   339.5   427.0   476.7   515.9   567.2   637.4   751.5  1779.3  3029.8  5668.5  64251.2    64235
read      348.9   434.5    74.4   123.4   144.5   326.0   397.2   433.8   460.7   492.4   536.4   624.1   870.0  3721.5 14565.3  16478.0    16387
read      378.1   305.1    68.9   120.1   141.6   332.0   416.4   463.7   500.8   547.9   614.9   722.9  1748.7  2886.0  7137.1  62301.4    62388
read      374.3   299.2    68.9   119.2   140.4   336.3   413.8   460.2   497.7   546.1   611.8   722.7  1407.0  2115.9  8110.6  40189.4    40199
read      340.1   240.8    74.4   122.7   143.8   322.3   394.7   431.6   457.8   488.4   530.5   613.8   867.3  1778.4  9325.7  16954.6    16884
read      385.1   318.3    68.9   121.0   142.7   337.5   422.3   470.5   508.6   558.4   625.8   738.9  1749.6  2542.7  8468.1  55895.0    55763
read      372.4   290.1    74.4   119.8   141.2   338.3   416.3   462.4   499.3   546.0   609.4   712.5  1409.0  1978.1  6592.5  41966.8    41925
read      380.9   315.9    68.9   120.0   141.3   336.5   416.5   464.2   503.0   551.3   620.0   744.5  1524.1  2804.5 10134.5  42624.2    42341
read      385.0   305.3    68.9   131.2   157.6   344.1   426.4   475.2   513.9   562.2   628.8   735.9  1014.2  3290.6  8028.0  93687.4    93577
read      350.5   651.6    80.4   144.5   174.6   306.0   350.6   376.6   397.3   424.1   461.8   542.7   908.4  7832.4 31375.1   7631.4     7657
read      358.0   238.4    80.4   134.8   161.9   334.1   400.3   437.8   464.7   499.9   548.7   643.4   905.2  2920.6  8126.8  14246.4    14232
read      405.2   307.7    74.4   129.1   154.3   362.3   444.4   497.5   539.7   593.0   661.4   794.8  1378.7  3036.5  7755.7  30176.4    30107
read      395.9   402.3    68.9   123.6   146.2   339.0   427.0   478.4   519.5   573.1   643.2   766.1  1924.1  3451.1  9017.4  70894.2    71078
read      390.1   362.5    68.9   127.5   151.9   339.6   423.3   472.7   513.2   564.6   634.0   749.0  1412.9  3487.9  9123.7  85258.6    85372
read      382.5   301.0    68.9   119.2   140.8   336.9   421.1   468.2   507.2   557.7   625.3   736.8  1670.6  2700.4  8551.7  54931.6    54930
read      309.1   465.2    86.8   150.4   186.6   285.3   317.5   336.7   350.5   369.2   393.2   433.1   602.2  5190.0 28182.5   5732.6     5750
read      384.3   346.0    68.9   125.3   148.7   334.8   419.2   469.1   508.4   560.2   629.4   738.8  1413.1  3497.6  9971.9  79922.8    80137
read      380.0   294.2    68.9   119.9   141.2   341.3   420.6   466.9   506.4   558.0   624.2   735.0  1457.4  2247.9  8328.8  41339.0    41449
read      342.5   205.3    74.4   121.9   142.6   327.5   400.3   438.6   464.2   496.7   542.1   619.8   862.5  1500.1  7570.4  17321.2    17301
read      353.1   309.4    74.4   121.7   142.6   324.2   402.4   445.9   475.1   512.4   563.2   653.0   952.1  3818.7 11603.1  20018.6    19930
read      381.2   275.4    68.9   120.8   142.1   339.9   420.5   468.9   508.6   562.5   630.3   753.0  1466.7  2088.7  7766.3  41896.0    41776
read      335.6   425.3    68.9   141.7   169.7   309.7   354.7   379.6   398.1   422.5   455.7   514.0   733.8  5805.1 12885.2   8640.2     8596
read      399.2   301.7    74.4   128.2   153.4   356.1   435.2   485.9   527.9   581.5   648.9   790.7  1368.0  2798.0  8345.3  30833.8    30870
read      390.6   350.5    63.8   122.9   145.4   336.5   424.0   474.0   513.8   566.5   634.6   745.8  1844.7  3428.1  8271.6  69966.4    69978
read      365.1   314.3    74.4   120.7   142.1   328.9   409.4   458.6   495.1   539.3   596.9   707.2  1109.8  1795.5 12673.7  24024.4    23908
read      335.6   315.2    74.4   135.0   161.1   317.5   366.1   393.0   412.9   437.2   471.3   535.1   738.5  4194.9 11991.5   9864.6     9848
read      386.3   341.9    68.9   122.6   144.9   333.0   419.5   468.9   508.2   559.2   628.4   741.0  1858.9  3227.6  8960.9  71632.6    71598
read      388.3   409.3    68.9   123.3   146.5   334.0   418.2   466.2   504.6   554.8   626.7   741.7  1749.3  3774.9 11269.5  77125.4    77156
read      333.8   255.0    74.4   125.4   146.6   320.8   384.9   418.6   442.4   470.1   509.4   582.4   770.3  2182.3 11057.1  14078.6    14083
read      377.3   321.9    68.9   125.5   150.0   332.6   413.9   462.4   500.0   546.8   614.2   721.6  1091.3  3379.6  8822.1  87547.0    87786
read      384.1   335.7    68.9   121.2   143.0   334.3   420.3   468.1   506.3   555.8   621.6   731.6  1758.7  3115.8  9355.7  57176.0    57205
read      397.2   344.5    68.9   125.1   147.7   344.3   433.2   484.7   525.9   579.1   648.3   781.1  1727.0  2841.7  7995.4  53151.4    53142
read      406.0   356.9    68.9   130.4   155.8   347.8   438.2   492.2   534.5   587.8   663.2   792.6  1802.0  3680.6 11277.3  78011.8    77998
read      413.3   312.1    74.4   142.6   174.7   370.7   458.9   510.8   549.3   596.1   665.0   792.9  1128.6  3117.4 10186.0  98705.8    98830
read      372.3   304.4    68.9   119.9   140.8   332.7   411.3   460.5   499.0   547.1   611.0   728.2  1298.7  2054.8 12468.0  32424.8    32447
read      396.7   337.1    68.9   126.2   149.9   341.4   430.1   482.5   524.0   577.0   649.4   772.5  1795.3  3368.5  8773.3  74208.2    74382
read      377.6   283.7    68.9   120.7   142.1   339.4   422.0   471.9   513.1   563.5   625.6   730.6  1295.6  2165.6 10652.1  32161.4    32271
read      388.5   320.6    68.9   120.5   142.4   336.9   423.7   472.6   512.6   565.1   633.5   753.9  1726.7  2878.6  8185.1  55294.4    55273
read      379.9   319.1    68.9   121.6   143.6   331.5   417.2   466.5   505.2   554.3   620.6   724.2  1691.5  3008.1 10516.8  68210.0    68152
read      363.0   355.2    74.4   120.5   141.5   326.6   405.7   454.2   490.8   534.9   590.8   687.4  1099.8  3535.8 12478.1  25490.0    25419
read      383.8   305.8    68.9   120.5   142.4   341.5   423.7   470.6   509.6   562.3   628.4   741.5  1547.8  2616.0  7983.3  43101.4    43187
read      383.6   329.2    68.9   120.6   142.3   332.9   419.6   467.4   505.6   556.6   624.5   734.5  1770.2  2849.7  8359.0  60649.2    60608
read      378.5   306.7    68.9   120.1   141.3   330.7   415.2   464.0   503.3   554.0   621.2   728.6  1722.8  2680.4  7664.4  62174.8    62150
read      377.1   395.6    68.9   120.6   141.9   331.3   413.1   464.4   504.2   553.6   616.7   734.2  1256.7  3844.3 12734.1  30759.8    30864
read      385.7   357.9    68.9   121.7   143.8   332.5   418.1   468.0   506.9   558.5   627.7   739.6  1868.0  3208.5  8193.9  69495.2    69566
read      376.4   309.3    68.9   119.6   141.0   336.6   414.9   462.5   501.2   552.5   618.4   733.5  1379.1  2017.5 11203.5  38235.4    38183
read      395.9   319.3    68.9   122.0   144.6   346.6   432.5   484.2   527.5   582.5   652.6   778.5  1708.2  2618.9  8097.7  51237.8    51253
read      407.1   394.7    68.9   123.0   145.7   347.5   437.2   491.3   535.2   590.5   666.0   812.4  1809.1  3447.2 11027.7  52883.6    53027
read      380.6   280.0    68.9   120.6   142.0   339.6   419.0   468.3   509.8   563.8   630.1   753.0  1413.3  2021.4  8209.2  37139.8    37133
read      383.5   328.7    68.9   122.2   144.5   331.0   416.2   466.4   506.2   557.1   626.7   739.4  1779.7  3283.8  7961.9  73527.8    73413
read      376.1   388.6    68.9   122.5   145.2   327.5   409.7   458.4   496.1   544.9   611.9   718.3  1559.5  3274.9  9845.8  78433.2    78811
read      388.6   419.2    68.9   129.7   155.2   339.0   421.6   471.1   510.3   560.6   627.5   736.5  1223.8  3655.2  8077.6  88127.4    88317
read      379.4   331.7    68.9   119.4   141.0   335.8   416.8   463.6   502.2   553.6   620.4   733.8  1559.8  2287.8  8767.2  46496.0    46504
read      377.6   295.5    68.9   119.9   141.2   335.6   416.4   463.0   501.4   552.4   618.5   731.4  1526.9  2233.0  7432.1  46071.4    46147
read      366.1   247.6    68.9   118.9   140.1   332.0   410.5   458.9   497.8   547.0   608.5   710.8  1265.9  1716.6  6669.5  35162.2    35073
read      342.2   274.4    74.4   122.8   143.0   318.9   392.9   432.1   461.1   495.6   542.9   625.4   868.1  2787.9 12629.6  18786.8    18693
read      374.5   282.4    68.9   119.7   141.1   336.6   416.1   462.9   501.4   550.1   614.2   720.6  1480.1  2055.4  7498.1  46684.2    46834
read      377.7   322.8    68.9   122.3   145.2   329.4   412.7   461.9   500.7   549.8   617.4   723.0  1567.6  3288.1  7487.0  76294.6    76427
read      395.0   312.3    74.4   134.4   162.3   349.8   435.7   488.6   528.6   578.8   645.3   762.1  1097.2  3170.8  8739.4  95877.4    96007

Total QPS = 51261.4 (92270608 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22790839435 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,41.92%,100.00%
