Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622187489471
Timestamp end: 1622189289880

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      421.9   328.9    68.9   142.3   174.0   380.3   470.6   524.2   564.4   613.9   681.2   802.7  1154.4  3384.9 11408.0  96882.1    96668
read      405.2   399.2    68.9   128.0   153.2   353.3   444.6   498.5   538.6   588.1   654.9   765.9  1578.9  3754.0 12791.0  80393.2    80475
read      390.4   320.7    68.9   122.0   144.3   363.0   449.7   498.9   534.1   575.2   627.0   720.3  1181.6  2861.4  9937.9  27074.1    27150
read      396.3   339.1    68.9   121.3   143.2   356.3   443.2   491.7   529.3   577.4   637.8   739.4  1657.0  2595.5 11594.6  53468.6    53444
read      381.6   296.0    68.9   121.9   144.1   357.0   442.0   488.0   519.8   557.2   606.5   692.4  1083.8  3247.1 10342.0  23674.5    23737
read      391.9   375.4    63.8   127.8   152.8   346.7   432.5   482.7   520.6   567.8   631.6   736.0  1137.3  3818.1 12599.4  87914.5    87776
read      396.3   356.1    68.9   127.1   151.4   349.0   438.4   491.7   530.9   579.0   643.0   749.2  1327.1  3520.2 10144.3  82145.2    82175
read      431.8   306.2    68.9   144.4   179.3   393.6   485.4   537.9   577.1   625.5   693.5   829.3  1162.4  3167.3 11438.5  98464.4    98548
read      401.1   320.7    68.9   121.6   143.6   371.4   454.2   504.5   544.1   591.4   649.5   746.8  1417.4  2185.3 11552.7  37587.7    37704
read      398.0   333.3    68.9   121.7   144.4   351.6   443.6   494.6   532.9   581.0   643.7   746.8  1826.5  3142.8  8883.8  64670.5    64701
read      394.7   341.3    63.8   121.4   144.0   347.8   437.6   489.2   528.0   575.9   638.8   743.6  1769.2  3249.7  8651.7  69064.5    69089
read      397.4   364.5    68.9   129.8   156.2   352.7   438.3   489.7   528.2   575.8   638.9   747.3  1128.1  3706.4 10867.1  89789.4    89785
read      385.5   360.4    68.9   128.2   151.6   376.2   448.6   486.2   511.3   542.7   584.6   665.3   962.6  3788.2 12717.3  16698.0    16676

Total QPS = 50233.5 (90420344 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22333824968 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,44.39%,100.00%
