Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622180713351
Timestamp end: 1622182513945

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      433.2   759.0    68.9   119.9   141.8   345.8   431.9   480.8   522.1   577.4   652.4   833.4  2142.2 10887.4 31595.5  48270.7    48659
read      440.0   703.9    68.9   127.3   152.7   353.0   436.5   489.1   532.1   588.2   669.7   811.7  2492.5  9339.5 31317.4  75107.0    75126
read      468.2   559.7    74.4   148.2   187.0   406.3   491.1   545.8   586.3   636.2   721.5   891.5  1611.6  5946.2 26946.3  96360.7    96559
read      443.8   778.0    74.4   122.3   145.4   346.4   435.5   487.7   529.0   582.6   657.3   828.3  2354.8  9346.9 31807.9  56128.3    55885
read      335.4   381.9    80.4   130.1   153.5   302.5   356.2   385.6   406.5   433.8   474.1   555.1   938.5  4352.4 12576.0   9034.7     9039
read      470.2   906.0    74.4   127.7   152.8   362.5   452.4   503.3   545.1   604.2   688.8   876.6  2679.5 14752.4 31773.8  66507.0    66378
read      410.6   505.2    74.4   119.6   140.1   348.2   432.2   483.3   525.1   577.3   646.7   798.0  1796.3  4965.8 28380.7  41108.0    41225
read      456.4   777.1    74.4   122.0   145.0   354.2   444.3   497.4   541.2   598.2   678.7   912.4  2628.0  9634.8 31612.8  52426.7    52371
read      482.7   843.0    74.4   123.2   146.1   363.3   457.2   520.1   570.9   636.4   746.7  1183.5  2664.7  9185.6 32064.5  40024.0    39873
read      406.4   426.0    68.9   119.4   140.0   342.9   427.6   479.4   521.0   575.1   645.3   833.5  1725.4  5183.1 10748.1  41261.7    41176
read      448.0   578.5    74.4   134.4   165.2   375.9   462.1   514.5   558.8   617.9   699.8   857.5  2151.9  5359.2 18950.5  85391.0    85357
read      447.7   652.4    74.4   136.4   167.3   373.6   457.6   507.8   550.0   610.9   688.2   823.3  2156.6  7034.4 30964.2  85351.3    85391
read      461.5   718.0    68.9   141.2   176.6   389.0   467.9   517.5   559.4   619.6   705.9   852.4  2075.5  9965.1 31226.0  91848.0    91890
read      453.6   778.5    68.9   122.6   146.1   358.6   449.8   503.4   547.9   605.1   683.4   867.3  2460.7 10078.7 31518.3  57579.0    57558
read      348.7   607.1    74.4   124.6   147.0   300.0   356.6   388.4   412.5   442.8   489.0   586.7  1158.5  5589.9 32517.2  10029.3     9972
read      451.8   763.5    68.9   127.6   154.6   364.6   449.1   500.1   541.7   597.8   682.6   841.8  2484.1 10624.0 31368.6  74635.3    74636
read      405.3   504.6    68.9   119.6   140.8   341.9   423.0   476.9   520.8   573.9   639.1   833.4  1538.6  5334.3 27940.7  29831.3    29773
read      465.1   823.1    74.4   121.1   146.8   366.0   459.0   510.1   552.2   609.9   690.5   881.1  2668.8 11401.9 31876.1  63569.0    63494
read      363.0   867.1    80.4   132.9   162.5   283.0   329.7   356.6   377.5   404.9   453.8   548.1  2301.0  7904.8 31947.2   7185.0     7201
read      441.6   673.3    68.9   117.6   141.7   355.3   441.1   491.6   533.8   589.1   666.6   849.6  2266.7  7806.3 30885.4  49476.7    49507
read      460.8   794.6    74.4   125.8   151.6   366.4   456.9   509.1   551.9   611.0   695.7   872.7  2519.0 10340.2 31536.8  65248.3    65454
read      456.2   751.4    74.4   138.9   171.6   384.3   462.6   508.8   548.9   608.4   697.9   843.5  1806.4 10348.6 31537.4  88873.3    88537
read      416.1   497.0    74.4   120.7   142.6   349.6   435.1   488.7   532.8   586.5   662.1   854.1  1690.2  6114.6 19574.4  37379.3    36982
read      491.9   792.0    74.4   146.3   185.0   412.9   495.2   545.9   590.1   652.2   747.7   909.4  2044.2 11546.0 31457.0  89063.7    88964
read      482.1   565.7    74.4   154.4   196.2   422.7   508.4   557.5   594.3   648.7   747.9   933.5  1477.1  6630.2 29267.9  96329.3    96479
read      428.5   559.5    68.9   120.5   143.0   351.0   437.8   490.6   534.0   590.1   666.9   873.4  2006.8  6572.6 18296.1  48079.3    47883
read      436.9   661.3    68.9   122.5   145.6   356.3   448.9   501.1   543.3   597.7   673.8   851.7  2052.0  7895.7 30481.5  50582.3    50650
read      478.0   597.8    74.4   143.6   181.4   413.1   507.1   561.3   603.2   656.6   738.9   932.1  1671.3  6726.3 27989.8  89211.3    89242
read      381.9   859.3    80.4   137.8   166.6   302.2   352.9   382.4   402.5   431.4   472.0   567.1  2727.5  8570.7 32098.8   7453.7     7374
read      391.9  1052.2    80.4   134.7   160.2   297.1   350.6   382.8   405.5   432.9   473.5   569.2  2685.4 11648.8 32116.3   8467.0     8507
read      441.5   668.5    74.4   122.5   145.5   356.8   445.6   497.1   539.5   594.4   676.8   878.4  2166.8  6341.2 31673.9  50588.3    50676
read      432.5   640.8    74.4   121.2   143.9   344.9   432.9   484.8   527.2   581.7   657.0   836.5  2396.4  7232.9 27071.6  57268.0    57069
read      435.6   660.4    74.4   120.0   142.3   350.9   436.9   490.1   532.8   587.4   663.5   894.9  2030.0  8478.9 30675.8  43476.7    43520
read      429.3   570.8    68.9   120.6   143.2   345.7   438.4   493.7   538.0   593.0   671.9   899.0  2079.7  5900.4 28985.7  56791.3    56720
read      441.2   619.8    74.4   127.0   151.1   357.0   448.8   503.4   546.2   603.2   681.0   850.4  2338.0  7035.0 30421.2  68195.3    68155
read      462.0   772.9    74.4   127.4   151.4   370.5   463.5   515.5   557.5   613.8   692.1   880.5  2433.8  8785.8 31634.3  60634.3    60444
read      465.3   836.3    74.4   129.5   154.3   364.5   456.6   510.8   556.6   617.1   699.8   886.6  2511.7 11013.1 32275.1  64132.0    63997
read      391.9   495.1    74.4   122.3   143.0   332.3   418.8   466.9   502.3   545.9   615.6   806.4  1379.8  4304.6 29909.8  17280.0    17315
read      447.5   577.4    68.9   130.4   158.1   364.6   447.4   497.7   541.1   603.4   691.3   867.0  2602.2  5667.7 28813.6  78611.3    78596
read      448.6   743.4    74.4   131.8   160.8   368.1   450.5   501.6   543.5   601.3   683.5   826.0  2400.3  8484.4 31707.6  81638.0    81548
read      494.1   623.2    74.4   159.3   205.1   428.4   504.6   550.5   592.0   656.8   771.5   938.2  1740.2  8094.3 30705.5  97192.3    97254
read      441.6   809.1    68.9   119.7   141.8   351.7   436.4   488.0   529.6   582.0   654.4   857.7  2176.0  8725.7 32298.2  46254.7    46135
read      375.2   572.5    80.4   123.5   143.3   319.0   387.7   425.7   453.4   486.8   536.6   656.4  2059.7  5901.8 30605.3  13274.7    13379
read      449.8   768.3    74.4   121.0   143.5   351.8   444.3   500.6   544.0   597.9   679.5   890.4  2299.3 10179.8 31114.2  47068.0    46993
read      451.5   604.9    74.4   146.9   183.9   396.1   475.2   531.2   578.3   634.9   716.6   851.6  1278.3  5674.0 30486.8  98169.7    98274
read      460.7   589.3    74.4   149.2   189.0   399.5   473.9   524.2   567.2   624.9   713.4   856.0  1282.1  7372.4 25789.9  97170.7    97056
read      417.0   549.5    74.4   120.3   141.5   347.8   432.8   483.6   525.7   578.8   652.4   841.7  1745.8  7711.8 15022.7  43459.7    43434
read      420.9   592.1    74.4   120.7   142.4   349.1   432.3   487.1   531.0   585.7   660.0   852.8  1718.1  7415.8 30873.7  36537.3    36406
read      459.8   587.8    74.4   152.7   192.3   404.8   480.5   526.5   566.2   627.1   721.9   869.6  1225.9  5648.3 30591.3  98913.3    99121
read      458.6   678.9    68.9   134.6   164.7   380.0   473.0   530.6   572.5   625.2   704.0   877.9  2110.8  7841.3 31381.4  80815.3    80708
read      452.3   862.4    74.4   120.4   142.7   352.5   436.3   489.8   534.0   591.4   671.4   988.0  2002.2 10847.6 32171.9  40393.3    40517
read      408.6   558.1    74.4   118.7   139.8   341.8   422.1   475.1   519.6   572.4   638.9   833.2  1619.8  6059.2 30977.7  34235.3    34168
read      368.3   875.9    74.4   124.0   146.0   309.6   372.6   406.3   431.7   461.2   504.2   601.6  1461.3  8381.6 56308.9  11634.7    11754
read      538.8   779.8    74.4   161.8   212.8   458.3   548.2   607.1   652.9   718.7   826.2  1024.8  1737.8 10550.2 31425.2  92990.3    93304
read      449.0   735.3    74.4   124.1   148.3   351.9   440.5   493.5   535.4   591.3   674.7   857.0  2674.2  7399.3 31644.8  64704.3    64697
read      489.4   728.5    74.4   153.7   196.5   419.7   501.3   554.9   604.7   668.2   752.2   905.6  1453.3 10822.5 31464.2  92531.0    92626
read      441.4   579.3    74.4   130.7   158.1   367.2   454.7   506.9   547.9   604.3   684.2   837.2  2180.6  6499.8 30269.9  75500.7    75618
read      439.3   705.7    74.4   133.8   163.9   368.3   450.5   499.7   538.8   591.1   672.8   810.0  1919.0  7301.6 31303.5  85869.7    85805
read      407.9   612.1    74.4   121.2   142.0   335.4   423.5   473.2   508.9   553.2   624.7   821.4  1726.4  7201.0 30807.5  19002.0    18930
read      438.7   805.5    68.9   120.6   142.8   349.8   436.9   487.3   528.3   581.2   655.4   823.3  2028.7  9976.4 32253.1  50127.3    50153
read      440.1  1396.9    74.4   126.5   147.4   312.0   372.1   404.1   428.3   459.3   506.0   629.7  3132.4 30530.8 32324.9  10480.7    10377
read      431.5   614.3    74.4   122.5   144.7   353.0   436.0   493.3   538.1   594.3   674.5   923.6  1734.1  8843.7 29290.5  32826.7    33112
read      422.3   776.6    74.4   120.4   141.7   340.7   424.7   478.3   519.6   569.8   637.8   828.3  1558.8  9325.1 31803.6  28916.3    28777
read      447.4   753.6    74.4   120.6   142.5   355.8   443.8   498.0   541.7   600.3   681.5   930.9  2095.0  8943.6 31933.4  45469.7    45709
read      444.3   717.2    68.9   128.7   155.3   365.5   452.0   504.3   545.9   600.2   680.3   826.0  2417.1  7957.4 31606.3  74448.7    74458
read      461.7   781.6    74.4   129.4   155.9   370.8   456.3   508.3   549.6   607.1   687.9   847.9  2904.8  8664.8 31640.5  73465.7    73596
read      397.1   682.0    74.4   118.9   138.7   331.7   412.0   464.9   505.7   552.5   616.5   779.1  1349.4 10757.4 32342.3  27925.3    28031
read      459.2   843.8    74.4   121.8   144.9   363.2   456.3   512.7   556.9   611.2   686.6   903.1  2143.4 10014.9 31853.0  45787.3    45754
read      487.8   798.5    74.4   136.5   168.3   394.5   488.5   546.7   594.2   655.9   743.1   921.5  2641.0 11287.7 31350.3  80094.7    80138
read      450.3   710.3    68.9   125.3   149.6   357.8   449.3   502.5   544.3   599.1   675.4   845.6  2768.2  6447.5 31724.1  64342.0    64350
read      429.1   633.4    74.4   121.1   143.1   349.1   439.4   491.8   534.3   587.3   662.0   848.8  2111.7  5906.7 31442.5  52109.3    51870
read      447.2   763.3    74.4   130.7   157.6   358.4   438.5   489.8   533.0   590.9   678.1   821.4  2493.6 11169.7 31864.9  81016.0    81106
read      462.5   777.3    74.4   133.9   164.8   379.7   468.8   524.8   566.2   619.0   700.0   866.0  2159.2  8534.2 31551.9  81944.7    82064
read      420.3   633.0    74.4   120.0   140.8   345.1   431.0   486.1   529.2   581.1   654.2   858.6  1623.0  7420.0 31589.5  30345.7    30534
read      437.6   794.7    74.4   121.2   142.5   343.9   433.3   492.0   535.1   586.6   666.0   947.4  1826.9  9475.0 32305.9  25447.7    25449
read      488.2   903.2    74.4   131.6   158.8   376.9   470.6   528.2   574.3   636.4   730.5   933.6  2799.9 11454.4 31893.5  67836.7    67525
read      411.3   638.3    74.4   122.2   143.5   338.8   422.2   481.5   526.9   578.8   651.6   918.5  1466.1  5067.0 31304.9  26993.3    27070
read      457.4   837.9    74.4   123.4   145.8   361.6   451.7   507.2   552.2   611.6   692.6   974.5  1973.4 10819.0 36660.1  41192.7    41133
read      416.4   726.4    74.4   119.1   139.9   336.3   419.2   475.7   520.5   574.2   653.1   924.5  1532.1  8318.2 31705.6  28058.3    28009
read      453.8   796.5    74.4   122.5   146.6   355.0   442.8   496.0   538.3   592.4   673.2   867.2  2633.4 10518.3 31786.0  64187.3    64235
read      426.3   973.3    74.4   121.9   143.0   326.9   407.4   454.2   487.4   527.9   586.8   766.6  2285.6 12596.2 36395.7  16447.0    16387
read      461.6   850.1    74.4   124.0   148.3   361.0   451.3   503.0   545.2   600.5   681.8   863.5  2458.4 11884.1 31846.9  62585.3    62388
read      417.0   542.3    74.4   118.9   140.7   344.4   426.2   478.8   521.7   575.4   649.8   909.5  1718.1  6563.1 21764.8  40434.3    40199
read      399.0   731.4    74.4   121.9   142.5   321.4   403.8   450.6   484.3   525.8   587.8   753.9  1592.2  8273.5 31028.3  17015.7    16884
read      443.4   781.5    74.4   122.2   145.6   353.1   443.7   496.4   538.2   592.6   669.2   842.3  2142.8  9757.3 31985.0  55717.0    55763
read      427.3   562.7    74.4   120.4   142.4   352.4   439.1   491.8   533.6   586.4   662.0   883.5  1954.8  5675.7 28649.0  42001.3    41925
read      425.0   695.8    68.9   118.5   139.9   342.7   424.7   473.8   516.9   570.1   640.3   848.5  1879.1  9520.4 31451.2  42634.0    42341
read      504.3   725.2    74.4   150.0   191.2   421.2   511.5   581.5   633.5   690.1   770.6   925.5  1835.0 11114.0 31103.2  94111.0    93577
read      337.7   408.7    86.8   134.4   159.9   292.9   341.8   370.5   393.0   421.2   462.8   558.6  1413.3  5158.2 13506.2   7619.3     7657
read      402.1   695.3    80.4   126.6   149.0   320.8   397.0   439.1   468.3   507.8   568.6   753.4  2156.3  8301.5 31198.6  14337.7    14232
read      425.0   696.0    74.4   120.2   141.4   340.6   423.7   479.6   524.7   578.6   651.6   895.2  1591.7 10046.9 30760.9  30170.7    30107
read      431.4   608.9    74.4   124.7   148.5   348.3   434.5   487.0   529.6   586.1   667.0   826.8  2402.0  6542.5 29967.3  70883.0    71078
read      453.4   634.4    74.4   135.7   168.5   381.0   465.5   517.6   561.0   619.7   701.9   847.1  2172.5  8301.5 30644.3  85431.0    85372
read      449.7   684.2    74.4   122.8   146.1   355.7   448.7   502.6   546.0   604.5   685.1   919.9  2278.1  8446.6 30659.6  54611.7    54930
read      359.5   950.1    86.8   141.0   174.3   276.9   314.0   336.0   352.2   374.3   407.7   474.0  2441.5 10519.6 32059.8   5783.3     5750
read      479.7   900.7    74.4   137.9   168.9   385.7   470.3   522.7   565.8   626.7   715.4   864.6  2373.7 12454.5 32471.4  79738.7    80137
read      454.3   908.9    74.4   122.0   144.7   358.0   444.3   496.5   540.6   594.7   669.8   843.9  2004.6 10909.2 33526.2  41532.3    41449
read      397.3   632.5    74.4   121.2   142.3   330.4   413.1   460.2   494.2   533.9   588.3   756.7  1591.8  6217.2 31090.3  17221.0    17301
read      394.1   429.0    74.4   121.0   141.9   338.4   429.1   484.1   521.4   564.6   628.4   793.3  1361.6  4678.8 11073.3  19999.3    19930
read      448.6   923.6    74.4   119.5   140.9   350.4   436.0   487.6   530.5   586.4   660.9   856.5  1884.4 12193.2 32825.3  41790.3    41776
read      393.3   961.4    80.4   131.9   156.5   302.8   353.9   383.9   405.6   432.6   475.9   577.7  2743.0 11503.6 35525.1   8580.3     8596
read      422.3   462.8    74.4   121.9   144.3   347.8   432.4   488.8   533.5   589.0   669.9   973.4  1782.1  5522.8 10562.6  30816.7    30870
read      457.8   782.3    74.4   126.3   151.6   361.0   452.2   506.3   549.5   609.1   694.0   903.3  2518.6  9241.7 32132.2  70068.0    69978
read      403.3   582.6    74.4   119.0   140.2   334.3   421.3   475.5   517.4   565.6   634.9   836.2  1443.8  5905.5 29709.3  23942.0    23908
read      371.1   943.1    80.4   126.9   148.6   302.1   356.5   387.9   410.2   438.0   480.9   581.3  1388.6 12085.9 36753.2   9823.3     9848
read      445.9   741.7    74.4   126.4   151.1   355.0   440.7   491.9   533.8   590.3   673.8   826.6  2551.8 12169.3 30679.9  71451.0    71598
read      436.9   671.8    74.4   130.7   157.8   362.7   449.0   498.0   536.9   589.7   669.4   808.5  2157.6  9327.8 30219.9  77242.7    77156
read      382.9   613.4    80.4   122.3   142.9   318.2   392.4   432.9   462.5   499.6   556.4   710.5  1590.6  7646.2 28439.4  14178.0    14083
read      455.4   575.1    74.4   139.8   173.5   385.8   468.8   520.5   564.5   625.6   715.9   872.6  2083.1  6089.4 29459.4  87646.3    87786
read      456.7   820.3    74.4   124.2   148.4   359.2   450.4   502.4   544.8   602.0   680.1   855.1  2618.2 10401.2 31965.0  57136.3    57205
read      443.6   707.7    74.4   122.7   145.2   356.6   446.2   500.3   542.4   596.5   675.7   866.5  2234.9  8135.2 31324.0  53141.0    53142
read      455.3   827.9    74.4   129.8   157.6   361.8   446.9   500.1   540.4   593.7   678.5   832.1  2720.2 10401.9 31789.9  77911.0    77998
read      500.2   568.3    74.4   167.1   217.9   446.8   521.5   570.4   612.3   673.5   781.1   943.8  1341.1  7062.8 28415.1  98735.0    98830
read      414.9   693.0    74.4   119.1   140.5   341.7   424.9   479.8   523.5   576.0   647.3   856.2  1553.7  7791.3 36047.4  32461.3    32447
read      468.5   839.5    74.4   131.4   158.4   374.4   465.8   518.8   560.2   618.0   702.4   872.4  2799.8  9152.9 31712.0  74057.3    74382
read      440.5   689.8    74.4   121.9   143.9   349.8   436.2   495.4   541.8   598.5   681.5  1005.4  1976.1  7521.5 30926.4  32072.3    32271
read      449.4   609.1    68.9   124.6   148.1   362.4   455.1   508.2   550.5   609.6   690.7   919.6  2340.7  5896.9 30827.5  55213.0    55273
read      481.4   736.0    74.4   130.5   158.3   381.0   473.0   529.6   573.7   633.6   725.1   937.9  2954.7  8706.9 30365.0  68144.7    68152
read      425.2   664.2    74.4   121.5   142.7   342.3   429.9   486.5   529.4   579.5   652.2   873.3  1847.4  7310.0 31009.4  25530.0    25419
read      421.7   590.7    68.9   120.1   142.1   353.0   439.0   490.4   533.6   588.0   663.5   852.4  1720.2  8054.1 25518.4  43141.0    43187
read      446.2   694.1    74.4   123.5   146.7   353.7   443.1   496.5   539.9   597.1   677.2   868.9  2385.2  9863.6 31361.7  60794.3    60608
read      462.2   757.5    74.4   125.9   150.3   364.2   457.3   512.7   558.0   617.7   701.3   925.7  2552.2  8028.7 31367.5  62009.7    62150
read      406.2   439.4    74.4   119.5   141.2   340.5   422.3   475.7   521.0   574.2   648.5   869.9  1613.9  5612.3  8128.1  30855.3    30864
read      440.9   703.7    74.4   126.1   151.0   355.1   444.0   498.0   540.7   597.6   678.3   829.9  2448.3  9378.3 30781.8  69704.3    69566
read      418.1   543.7    74.4   120.5   142.9   346.6   429.9   482.9   525.6   579.4   652.8   844.1  1724.5  6330.0 23557.2  37981.0    38183
read      435.2   715.6    68.9   120.8   143.7   349.9   436.9   488.6   530.5   585.1   657.9   828.5  2091.3  8780.6 31871.8  51457.3    51253
read      447.3   755.0    68.9   123.1   146.1   357.0   447.2   500.2   542.4   596.2   672.3   854.4  2223.0  8409.1 31815.2  52953.3    53027
read      443.6   796.3    74.4   121.1   142.9   347.6   429.4   483.4   528.1   582.2   657.7   913.4  2078.7 11413.6 31092.7  37004.7    37133
read      466.0   720.3    74.4   130.4   157.5   371.4   461.5   517.7   563.7   623.6   711.7   893.1  2833.5  8431.1 31420.9  73585.0    73413
read      450.4   757.8    74.4   130.9   158.5   365.0   449.8   499.7   540.1   594.1   676.8   820.7  2647.7  9327.1 31668.7  78749.7    78811
read      482.5   869.5    74.4   142.8   178.2   398.6   485.2   536.4   576.0   628.8   718.2   885.5  1988.3 13481.4 31617.8  88513.0    88317
read      442.8   714.4    74.4   122.2   144.5   353.1   441.1   494.3   536.8   591.6   666.7   866.7  2204.8  7501.3 30875.3  46502.7    46504
read      410.5   430.5    74.4   120.3   142.1   347.7   436.2   489.4   531.8   586.6   661.7   860.1  1733.1  3922.1 15891.5  46476.0    46147
read      427.2   651.2    68.9   120.0   141.6   346.5   431.3   486.9   532.3   586.8   664.6   874.7  1698.2  8757.3 25327.6  35045.7    35073
read      408.6   627.8    74.4   122.3   143.0   334.6   421.2   471.0   509.7   556.0   626.3   817.9  1593.4  6060.4 31032.6  18574.0    18693
read      445.4   691.2    68.9   121.1   143.5   353.1   442.9   496.3   540.9   598.7   680.6   903.8  2384.7 10304.9 30742.1  46986.7    46834
read      534.3  1074.0    74.4   137.9   171.7   406.3   496.2   553.2   601.6   669.9   773.3   999.0  3186.2 14070.3 35464.2  76116.7    76427
read      496.5   733.1    74.4   158.8   201.9   426.3   504.3   556.8   604.0   668.7   763.7   921.7  1598.0  9796.2 31332.7  95942.3    96007
read      467.9   746.0    74.4   139.1   171.3   385.3   472.6   528.6   575.0   634.1   718.5   867.7  2156.1 10497.8 31562.5  83950.3    83666
read      438.4   617.2    68.9   125.5   149.4   355.4   443.2   498.0   541.1   596.5   678.3   845.9  2358.1  6953.0 29511.1  64789.0    64655
read      453.9   807.7    68.9   121.1   143.9   352.7   441.7   493.2   536.2   593.7   676.4   896.1  2346.9  9163.4 32135.0  54000.0    54099
read      353.9  1040.0    80.4   143.9   175.8   271.2   310.4   333.6   350.9   373.1   404.4   477.2  2043.7 10326.8 35573.0   5606.7     5485
read      485.6   534.7    74.4   151.2   191.2   420.1   518.3   579.1   619.6   668.0   744.3   925.1  1670.6  6813.2 17270.7  93855.7    94089
read      436.4   574.1    74.4   122.4   145.1   354.4   447.7   501.9   544.1   599.7   677.9   854.1  2287.6  6844.4 16211.1  56993.7    57214
read      427.5   923.9    74.4   120.2   140.6   327.4   411.2   465.8   506.5   553.6   623.1   858.0  1628.6 12382.9 32293.6  23688.0    23788
read      444.4   719.6    74.4   127.6   154.6   359.7   443.1   494.0   535.9   592.3   677.1   827.8  2501.4  9684.3 30955.8  75570.3    75649
read      412.5   609.4    74.4   118.8   140.1   342.9   426.5   476.3   518.8   571.4   642.6   836.3  1694.1  7140.4 31000.2  39521.3    39466
read      447.6   723.8    74.4   121.0   143.7   355.9   444.7   499.0   543.3   601.3   680.8   921.2  2059.9  8282.1 30536.4  47503.7    47463
read      407.7   687.7    74.4   120.9   142.4   331.9   420.7   473.1   511.3   558.1   633.4   816.4  1340.8  8165.3 30282.5  19305.0    19155
read      387.0   415.2    74.4   121.5   142.6   330.9   418.4   467.5   504.1   548.6   616.3   794.4  1251.7  5188.3 16089.7  18663.3    18449
read      433.6   773.5    74.4   120.5   141.2   343.8   429.1   482.4   527.1   582.7   658.9   924.6  1732.0  9169.3 31697.1  35177.3    35235
read      456.5   665.9    68.9   142.0   176.9   386.5   463.1   507.8   546.8   605.2   698.2   851.8  2236.0  8256.9 30947.9  93248.7    93118
read      431.2   609.7    68.9   127.6   153.2   353.7   437.9   490.2   532.0   586.7   668.0   807.7  2392.2  6392.6 28298.2  76288.7    76391
read      461.6   754.4    74.4   127.6   153.3   369.6   464.9   519.9   562.5   618.0   698.6   884.5  2623.5  9939.1 32188.2  70693.3    70733
read      454.8   752.9    74.4   128.2   155.2   364.7   456.2   510.3   553.8   610.4   689.1   857.4  2549.3 10008.1 31897.9  73999.0    74230
read      432.6   701.4    74.4   119.3   140.9   346.5   429.4   483.0   526.8   582.2   658.5   875.4  2058.6  9267.2 31208.3  37310.3    37188
read      422.6   507.1    74.4   120.3   142.3   347.4   438.8   490.8   533.8   588.8   663.5   846.3  2035.1  5767.9 15951.3  48821.7    48862
