Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622175835368
Timestamp end: 1622177635912

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      468.6   776.3    74.4   134.6   165.7   387.8   472.0   523.0   563.6   619.1   705.1   871.7  2275.7 11205.7 31556.5  82903.7    83055
read      469.1   746.2    74.4   123.2   145.7   367.1   463.9   523.4   572.8   634.5   725.0  1048.6  2263.4 10206.1 31573.5  55514.7    55609
read      535.6   695.6    74.4   127.5   151.7   426.3   557.1   646.5   745.9   873.2   995.5  1169.9  2187.3  7724.0 30645.2  17066.0    16968
read      532.1   662.2    74.4   126.6   149.4   386.2   495.7   576.4   650.2   761.7  1094.4  1650.0  2370.7  5551.4 22447.1  42746.7    43031
read      562.5  1239.9    74.4   123.3   146.2   408.2   530.3   613.7   701.9   828.8   947.3  1131.7  3139.5 14797.5 48391.6  17372.0    17236
read      694.0   812.0    74.4   199.0   282.7   483.0   571.4   729.8   869.9  1014.5  1557.7  1868.0  2843.2 10247.8 31129.7  81744.3    82183
read      467.7   727.8    74.4   121.0   142.7   376.7   466.5   524.3   574.0   634.0   722.3  1039.2  2049.4  8953.9 31248.2  42371.3    42212
read      756.4  2140.4    74.4   126.5   151.5   426.8   570.4   668.4   730.7   798.1   889.0  1191.7  8656.6 31645.6 36997.8  12238.7    12244
read      578.6   883.9    74.4   128.8   157.3   394.2   481.8   547.4   620.2   736.3  1208.5  1908.8  3043.3 10029.1 31441.1  61626.3    61777
read      458.2   734.1    74.4   119.6   140.7   370.4   456.5   513.5   561.8   618.9   693.4   985.6  2251.9  8343.5 31476.2  36967.0    36984
read      522.2   704.5    74.4   117.7   138.0   367.6   480.5   563.6   630.3   773.9  1192.4  1477.1  2524.8  7082.5 31059.3  28961.3    29093
read      496.3   764.2    74.4   119.1   140.0   363.6   457.6   521.8   578.1   650.1   802.8  1605.2  2375.0  7569.9 31147.0  41922.0    41715
read      445.2   599.4    68.9   121.4   142.2   372.5   461.7   522.7   570.8   626.2   697.3   927.5  1810.5  7431.0 29018.9  34740.7    34838
read      471.1   755.5    74.4   125.0   148.2   367.9   460.7   514.3   557.3   617.7   702.5   925.9  2716.9  8005.4 31309.5  63809.0    63574
read      491.7   623.8    74.4   121.0   142.0   376.7   500.8   582.0   650.8   792.8   997.5  1203.3  1689.2  5870.5 28816.3  24429.0    24401
read      585.7   858.6    74.4   119.4   140.0   364.9   501.7   630.0   914.0  1196.6  1379.7  1605.5  2415.8 10568.9 31072.0  32148.0    32025
read      620.8   580.9    80.4   279.8   355.1   511.5   578.9   643.7   732.3   873.8   980.3  1144.9  2092.6  7361.8 24657.3  98812.7    98971
read      498.3   792.0    74.4   119.4   139.8   370.3   494.0   570.1   631.5   745.1   950.7  1163.8  2544.7  7704.6 31876.7  23688.7    23657
read      746.0   956.2    74.4   153.5   211.3   447.8   586.7   795.5  1233.5  1573.9  1730.9  2028.6  3052.5 10624.7 32155.3  68134.7    67877
read      453.1   648.9    74.4   122.2   144.1   365.4   458.9   509.5   552.3   612.9   693.3   920.3  2234.9  8094.0 30246.8  53932.0    53849
read      458.5   728.1    68.9   131.7   159.9   379.1   465.8   517.0   558.7   615.1   693.2   845.4  2404.4  9691.6 31511.6  79421.0    79536
read      560.9  1046.4    74.4   123.2   146.4   405.0   538.4   638.1   739.4   845.8   948.6  1111.6  3681.2 11019.0 35545.0  17019.3    17081
read      582.8  1001.0    74.4   120.8   142.5   380.2   491.2   578.4   658.2   805.7  1380.2  1798.4  3000.1 13742.4 31992.6  38733.3    39024
read      638.9  1456.2    74.4   123.8   145.6   391.5   545.0   652.4   772.9  1000.3  1176.9  1403.8  4274.8 28305.6 37822.7  25892.7    26125
read      935.1  2302.9    74.4   123.9   149.4   420.3   587.1   850.5  1270.5  1493.5  1701.6  2145.3 11061.6 31704.8 38277.0  33298.3    33388
read     5922.8 66646.9    80.4   138.1   193.3   565.0  1074.1  1503.7  1660.0  1796.7  2003.3  2422.5 29386.2 1049606.3 1114079.3  20988.0    20979
read     1142.4   854.8    80.4   375.6   397.7   950.3  1579.9  1697.6  1791.8  1918.5  2059.9  2297.2  2966.1  5022.9 28199.2  96312.7    95865
read     1098.5   938.2   160.7   375.4   393.0   703.7  1534.8  1644.4  1755.3  1907.1  2080.9  2605.5  3228.0  9839.9 26590.6  73772.3    73949
read      815.5  1035.6   127.6   389.7   416.3   530.3   637.0   872.2   963.5  1068.4  1526.2  1873.8  4718.1 11427.2 31918.9  60936.3    60987
read      819.1  1444.7    80.4   246.5   340.8   513.7   596.8   719.4   845.9   947.1  1083.9  1942.0  6136.2 19151.1 38658.1  53981.0    54175
read      837.0  1886.8    74.4   153.3   192.0   460.0   583.1   753.2   950.7  1362.9  1712.3  2242.3  5668.2 31488.1 46057.9  51335.7    51484
read      500.1  1049.2    68.9   121.6   143.8   380.2   473.7   533.1   580.9   639.5   728.1  1005.3  2781.3 15958.6 32575.4  39672.0    39771
read      475.4   749.3    74.4   121.1   142.8   374.0   466.9   529.8   578.1   635.9   727.6  1158.3  2656.9  8146.9 31976.1  32893.3    32864
read      531.4   875.6    74.4   121.6   144.1   374.3   473.1   543.0   603.9   689.4   953.9  1672.0  2651.6 10986.5 32437.8  41794.3    42033
read      456.8   759.1    68.9   121.1   143.1   372.9   460.8   514.2   559.8   619.0   693.4   886.6  2267.2  7527.0 31861.2  43760.7    43808
read      445.2   618.2    74.4   120.3   142.2   370.6   457.9   510.4   556.5   615.2   690.6   914.9  1976.7  7691.4 30172.4  45873.0    45785
read      480.6   845.5    74.4   121.4   143.0   379.8   474.0   537.6   586.7   645.7   732.7  1031.9  2354.3 11260.1 31718.4  35679.0    35582
read      461.1   680.9    74.4   120.6   142.1   378.8   467.3   526.8   576.1   634.7   716.3   984.9  2071.3  8318.2 30842.3  38617.0    38504
read      489.8   558.6    80.4   124.4   149.1   409.3   534.0   627.9   705.6   786.9   876.7   998.4  1551.8  6196.5 20058.2  15255.0    15320
read      725.2   895.7    74.4   163.7   232.8   458.4   571.4   756.1   935.8  1527.8  1684.9  1980.5  2904.5 12186.5 30605.9  74380.7    74264
read      463.9   716.6    74.4   121.4   142.9   375.9   465.2   521.6   570.6   632.6   718.3  1049.9  2127.2  8801.2 31891.1  43845.0    43890
read      473.6   952.8    86.8   146.6   196.1   369.7   444.2   489.4   520.9   557.4   607.6   716.2  3144.6 10712.7 32204.8   5985.3     5962
read      500.6   714.6    74.4   122.2   144.2   377.9   476.5   548.2   607.9   686.9   874.9  1500.2  2018.3 10382.6 30904.2  38104.0    38365
read      467.0   680.1    68.9   125.8   148.5   367.1   462.5   517.5   563.9   625.5   714.1  1048.7  2365.4  7683.3 30947.4  55936.3    55971
read      510.0   724.6    74.4   121.7   142.8   373.7   500.5   584.1   661.6   843.9  1026.1  1207.3  2203.2  7821.4 30792.2  23441.3    23217
read      639.0   725.1    74.4   194.8   274.0   483.3   557.9   644.3   761.6   896.2  1071.2  1662.8  2657.9  7009.5 30524.5  87469.3    87681
read      477.2   654.9    68.9   145.8   183.8   412.4   498.1   548.6   589.6   644.6   737.1   907.6  1631.4  8001.3 30718.9  91611.7    91728
read      474.7   668.6    74.4   149.3   190.2   412.1   486.9   533.0   573.4   632.3   728.2   876.9  1787.2  7668.7 31500.2  96671.7    96668
read      460.6   743.1    74.4   132.5   161.4   381.0   469.6   522.9   565.1   621.5   698.2   840.4  2422.0 10069.3 31912.1  80381.3    80475
read      476.3   562.0    74.4   118.8   139.3   365.2   474.1   555.0   615.6   713.4  1008.7  1251.9  1660.3  6215.4 20428.2  27260.0    27150
read      482.5   607.8    74.4   121.6   143.4   355.7   452.1   510.6   563.2   632.7   758.0  1652.1  2506.8  5079.6 16263.1  53470.7    53444
read      510.0   590.4    74.4   122.2   144.1   386.2   517.3   605.3   693.4   895.5  1069.8  1258.5  1794.1  5167.8 30387.3  23653.3    23737
read      650.1   965.1    74.4   188.1   260.7   470.5   536.9   613.5   755.3   897.1  1085.7  1707.2  2762.0 12393.4 32087.6  87765.0    87776
read      466.9   787.5    74.4   134.5   165.7   386.4   469.3   518.7   560.1   618.0   704.5   855.8  2400.2 10868.7 31432.6  82238.0    82175
read      473.5   622.8    74.4   148.9   188.2   412.3   497.8   555.9   606.3   663.3   738.6   872.5  1424.0  7214.3 30041.9  98306.3    98548
read      440.7   532.4    74.4   121.7   142.9   373.1   458.9   515.4   562.8   621.1   697.9   969.7  1755.0  5526.5 26268.2  37824.0    37704
read      489.5   966.1    74.4   127.0   152.0   377.1   470.6   526.5   571.4   631.4   721.2   949.9  2614.0 10305.1 35484.8  64539.7    64701
read      474.2   727.0    68.9   129.1   155.2   385.0   482.3   538.7   583.3   639.5   723.9   909.5  2640.2  7910.3 31922.9  69129.7    69089
read      443.2   576.2    74.4   135.8   167.0   380.0   461.0   509.0   548.1   601.8   683.6   820.0  2135.1  7266.2 24814.2  90168.3    89785
read      555.1  1138.1    74.4   123.5   147.8   414.4   544.9   641.1   737.3   833.0   927.9  1063.5  3188.7 16897.6 32219.2  16839.3    16676
read      748.4  1025.1    74.4   160.2   223.2   457.9   604.7   752.7   988.3  1534.7  1720.4  2129.5  3087.2 13055.7 32099.2  69798.7    69604
read      591.8   744.5    74.4   230.2   310.9   505.4   570.1   629.6   691.6   800.2   924.8  1052.1  1478.4 10935.0 31531.5  99846.3    99682
read      532.3   498.2    74.4   181.3   244.0   475.2   552.4   610.0   658.7   728.4   838.0   993.6  1411.6  5355.8 15582.3  97595.3    97693
read      524.8   774.7    74.4   123.4   146.8   408.3   538.8   634.3   733.4   842.9   950.4  1093.4  2363.7  8502.9 32444.2  17441.3    17381
read      519.5   806.6    74.4   121.6   143.0   375.0   471.5   549.4   619.2   720.7  1118.4  1553.7  2122.3 10093.6 31074.5  40086.3    40069
read      591.0  1610.5    74.4   132.2   165.2   407.2   514.6   580.0   627.6   678.4   742.7   854.6  4884.0 30451.0 37472.9   8830.0     8841
read      525.8   725.3    74.4   125.7   151.8   384.3   486.0   547.5   602.5   679.7   834.5  1749.3  2726.3  8251.0 29032.4  56568.7    56576
read      527.4   903.5    74.4   119.6   141.3   382.8   516.3   602.6   691.8   871.3  1019.8  1174.5  2533.3  8688.7 35654.3  21654.7    21599
read      566.2  1078.7    74.4   122.3   146.0   372.1   468.9   532.4   593.2   684.6   959.9  1932.5  3206.6 12663.4 35166.6  52901.7    53003
read      445.0   815.6    74.4   118.8   139.8   367.3   461.3   511.7   547.2   592.3   661.2   895.3  1728.7  9052.9 31971.0  19679.0    19831
read      460.6   863.9    74.4   127.6   153.0   361.4   448.4   499.2   540.0   593.5   673.8   819.3  2893.9 11881.8 31733.2  80196.3    80340
read      428.4   760.6    68.9   112.8   129.2   341.7   434.1   493.4   538.1   589.2   667.3   948.6  1761.0  9996.8 31682.2  28802.7    28765
read      436.9   904.8    74.4   114.9   130.8   348.0   437.6   495.6   538.1   587.2   654.7   865.4  1640.1 10561.4 32255.8  25578.7    25572
read      433.2   728.7    68.9   113.1   129.1   346.2   434.2   492.0   540.2   600.4   678.4   989.6  1837.7  9407.1 30074.5  37030.0    37071
read      427.5   761.9    74.4   118.0   137.6   336.2   426.1   478.1   519.2   572.8   646.0   784.5  2727.6  9408.3 30664.1  76030.3    75819
read      440.7   799.9    74.4   115.0   131.7   349.0   442.6   497.2   542.2   600.2   682.4   970.2  1973.8  9170.7 31876.1  44464.3    44359
read      503.9   926.7    74.4   148.0   190.3   411.2   490.7   539.8   583.2   643.3   744.4   904.6  2158.1 16112.5 31110.0  96314.0    95960
read      452.1   666.3    68.9   123.4   145.4   364.9   458.2   509.5   550.4   608.2   689.0   870.6  2338.5  7452.2 31074.7  59487.7    59630
read      465.5   752.0    74.4   121.9   143.7   380.2   471.7   527.4   572.7   629.3   704.4   908.1  2172.2  8362.5 31562.3  47923.0    47930
read      456.9   731.7    74.4   124.4   147.5   368.1   457.8   508.0   548.7   605.6   684.8   844.4  2470.1 10250.9 30337.4  65693.0    65545
read      492.0   595.5    74.4   145.8   186.2   424.3   522.3   582.1   623.9   673.8   751.0   941.6  1748.2  7143.7 25357.3  94021.3    94038
read      453.4   601.2    74.4   122.3   144.6   374.0   466.8   521.3   566.0   623.8   702.3   920.7  2144.4  7017.8 30449.6  51667.7    51806
read      473.1   823.7    74.4   122.5   145.1   377.2   467.8   522.5   566.8   624.3   704.3   919.9  2231.4 10902.8 31888.5  48840.0    48712
read      437.7   752.5    80.4   126.5   149.7   382.0   458.7   499.6   532.2   572.9   632.7   775.5  1960.8  7379.1 31162.6  13187.7    13115
read      464.2   717.8    74.4   132.1   159.3   383.6   474.1   526.9   567.8   622.6   703.7   858.7  2479.4  9844.9 31228.2  76622.7    76569
read      469.5   883.2    74.4   122.7   144.4   379.4   475.7   530.6   569.6   618.1   693.0   948.0  2055.0 11008.2 36808.9  19380.3    19372
read      488.4   776.8    74.4   125.7   150.0   385.0   482.8   539.1   584.9   647.5   742.1   998.9  2549.1  9563.9 31393.9  59097.0    59331
read      532.0  1049.0    74.4   126.5   152.5   393.9   491.0   547.8   597.6   667.5   771.6  1151.7  3279.1 12795.7 32338.2  62632.3    62597
read      439.2   414.4    74.4   121.3   143.0   387.9   477.6   534.1   579.9   635.8   710.0   885.8  1692.9  4258.2  9461.2  37586.0    37702
read      459.4   673.3    68.9   120.6   142.2   379.1   467.2   522.0   567.6   625.6   703.4   986.8  2070.8  7368.8 30368.0  41933.3    41975
read      452.2   778.7    68.9   120.0   141.0   371.2   462.4   522.1   564.8   613.9   681.4   928.3  1970.7  7529.3 35359.7  26112.7    26100
read      491.5   635.7    74.4   140.7   175.8   420.3   514.7   569.7   613.4   669.9   754.6   936.2  2180.6  7924.6 30404.7  82112.7    82500
read      442.4   674.0    74.4   120.4   141.8   368.5   456.1   505.0   546.4   602.5   677.3   837.4  2063.8  7298.0 31050.8  50965.7    50756
read      498.5   924.9    74.4   128.7   154.8   389.3   483.0   538.2   582.4   639.4   729.2   929.3  2888.6 12893.7 31992.5  66486.0    66696
read      435.8   650.1    74.4   121.1   143.1   368.9   459.1   509.0   549.8   604.5   674.1   807.9  1977.5  7325.8 30119.8  53273.3    53364
read      408.6   658.5    74.4   130.7   154.9   357.1   417.7   451.8   476.8   508.6   563.1   692.2  1806.4  6311.1 30036.6  10469.0    10413
read      478.1   847.3    74.4   125.6   149.7   370.1   462.9   514.9   558.1   616.7   697.5   872.5  2743.9 11080.4 31904.8  64852.7    64876
read      460.4   773.5    74.4   125.7   149.6   367.9   459.5   511.1   551.7   608.1   685.6   839.6  2659.3  9746.2 31685.8  69016.3    69079
read      435.0   603.8    80.4   122.1   144.0   375.7   469.6   521.7   558.7   604.6   674.5   890.4  1474.7  4532.8 31142.2  19560.7    19447
read      478.3   868.0    68.9   134.8   166.3   393.1   478.7   528.9   569.0   625.2   711.1   862.7  2485.7 11436.5 31968.2  81286.3    81182
read      435.2   527.7    74.4   119.5   140.2   371.6   462.4   522.8   565.0   613.8   680.4   935.0  1559.1  6370.9 18693.0  25357.7    25265
read      416.3   756.5    80.4   132.2   157.0   363.0   425.4   460.5   487.9   523.2   577.6   685.5  1729.3  6091.6 31512.2   9801.7     9699
read      448.1   546.2    74.4   122.8   144.6   374.9   467.3   521.2   567.6   630.4   715.1  1033.0  1984.9  4602.6 19585.2  48666.0    48659
read      492.0   897.4    74.4   132.5   160.9   388.0   473.6   526.3   569.4   629.1   721.1   892.9  2948.7 12740.5 31740.4  75387.7    75126
read      478.1   581.4    74.4   154.3   197.1   424.8   501.2   546.9   589.4   649.3   739.3   893.9  1382.7  6444.8 30309.3  96614.0    96559
read      459.9   616.8    74.4   123.1   145.4   375.4   468.7   521.4   563.9   622.7   708.3   946.7  2339.2  7298.0 28909.9  55938.7    55885
read      476.6  1152.7    80.4   136.3   163.6   366.8   426.8   462.2   490.3   525.5   577.1   694.9  3876.4 15849.3 32401.3   9047.7     9039
read      494.0   903.2    74.4   129.0   154.3   385.0   480.4   536.6   582.4   641.2   727.6   925.9  2878.2 11559.6 32424.7  66058.0    66378
read      454.8   632.8    74.4   122.0   143.1   384.5   475.4   533.0   577.6   633.0   711.2   928.2  1878.0  7404.3 31386.0  41024.0    41225
read      448.6   732.0    74.4   121.3   143.2   371.4   461.8   512.1   552.5   609.3   683.6   849.7  2064.0  8924.0 31467.6  52572.7    52371
read      468.0   612.8    74.4   122.6   145.5   396.8   491.2   548.7   595.5   654.6   735.6   982.2  1931.9  7611.2 30555.3  39966.0    39873
read      458.2   532.2    74.4   122.4   144.5   390.4   484.5   544.5   591.7   650.3   734.4   986.1  1894.8  4589.7 24959.0  41162.3    41176
read      514.3   810.8    74.4   144.0   182.4   433.4   527.4   581.1   622.6   675.6   755.6   955.2  2515.0 11811.7 31953.3  85105.3    85357
read      529.8   842.2    74.4   149.5   193.2   451.9   548.0   599.0   637.0   689.4   785.7  1009.5  1925.2 11617.6 31867.7  85414.0    85391
read      455.4   551.5    74.4   139.5   172.6   399.0   491.8   544.3   582.8   630.3   701.2   856.6  1491.3  4735.1 28180.2  92007.0    91890
read      460.8   705.5    74.4   122.9   145.4   371.3   465.6   519.2   561.6   619.4   699.9   916.9  2339.2  9272.4 31256.0  57553.0    57558
read      425.0   740.2    80.4   132.9   159.7   362.6   426.4   462.1   488.5   522.4   583.0   721.7  2216.4  7716.1 31620.3  10005.7     9972
read      477.6   716.5    74.4   131.0   158.7   382.0   472.9   529.5   575.6   635.5   725.2   922.8  2779.4  9694.4 31155.3  74399.0    74636
read      457.0   709.4    74.4   120.7   141.7   378.7   470.0   531.8   578.0   631.8   706.1   990.1  1661.9  8733.8 31192.9  29911.3    29773
read      460.4   690.5    74.4   123.6   147.0   370.4   463.6   516.2   559.8   618.6   701.3   903.9  2444.5  8545.4 30458.7  63342.7    63494
read      391.0   701.7    80.4   140.9   171.5   338.8   386.3   415.0   436.8   466.4   509.4   598.2  1693.2  8972.4 30787.0   7211.0     7201
read      484.2   843.4    74.4   121.6   143.9   375.8   467.7   524.9   570.8   631.2   724.4  1179.2  2332.4 11729.2 31332.0  49487.0    49507
read      470.7   661.6    74.4   128.9   153.9   383.8   482.2   538.7   583.0   639.4   726.1   910.7  2598.2  6577.9 30016.5  65395.3    65454
read      488.4   602.2    74.4   145.5   184.1   423.2   510.7   564.5   608.2   670.1   765.7   940.8  1827.1  8337.4 30323.1  88606.3    88537
read      438.8   465.3    74.4   120.6   142.0   384.4   470.9   529.4   577.0   635.0   711.1   908.0  1715.1  4324.6 15416.5  37083.3    36982
read      485.0   574.6    68.9   146.8   186.5   427.5   521.3   576.7   619.4   673.2   752.7   927.2  1576.2  5615.1 27790.0  89102.0    88964
read      545.2   803.5    68.9   169.8   224.3   467.7   551.4   612.9   660.5   721.1   824.0  1002.0  1584.0 11963.1 31564.3  96588.7    96479
read      463.4   618.1    74.4   122.2   144.3   379.1   474.0   529.8   576.7   639.2   731.6  1106.1  2034.6  7527.5 27144.4  47860.7    47883
read      447.9   478.6    74.4   121.6   143.4   377.1   471.1   525.5   570.3   629.6   712.2   953.6  2139.9  4402.0 15629.6  50841.0    50650
read     1030.2  1344.8    74.4   170.1   236.0   701.4  1238.1  1418.6  1534.9  1673.5  1876.7  2333.6  4222.7 18593.9 32602.5  89398.3    89242
read      919.9  3421.3    80.4   137.9   162.6   390.2   481.0   533.1   580.4   659.1   954.4  2292.4 25406.6 37012.6 50442.9   7410.3     7374
read      410.6   688.5    86.8   142.0   172.0   350.8   406.3   441.1   467.7   501.9   550.1   665.5  1657.5  9114.3 31269.3   8542.3     8507
read      468.3   642.8    74.4   124.7   146.8   384.2   481.6   539.1   584.8   643.8   729.1   976.9  2267.5  7028.1 30848.6  50427.3    50676
read      493.5   878.8    74.4   125.8   149.7   382.2   480.4   539.0   588.3   653.2   744.4  1052.0  2549.6 12207.8 32437.8  57040.7    57069
read      467.4   721.4    74.4   123.7   145.8   385.2   472.6   528.4   574.9   635.4   718.4  1013.3  2001.8  8218.7 31606.3  43337.7    43520
read      455.9   684.0    74.4   125.6   147.1   367.3   462.5   514.7   556.1   613.5   695.7   924.8  2336.5  7839.8 29868.2  56639.0    56720
read      504.5   861.9    68.9   131.0   158.5   394.0   490.6   548.0   595.0   658.5   748.4   970.3  3010.1  9901.0 31759.3  68366.0    68155
read      459.9   748.0    74.4   123.6   145.8   367.6   459.2   511.0   553.5   611.1   690.7   875.1  2420.6  8647.8 31527.1  60469.7    60444
read      456.3   706.9    74.4   123.7   146.5   365.1   458.5   509.4   549.3   605.2   684.6   849.3  2587.6  8219.2 31115.2  64021.7    63997
read      468.5   943.8    74.4   122.1   145.0   375.1   464.1   510.3   545.2   588.9   658.8   870.7  2665.0 10788.7 32338.7  17183.3    17315
read      458.1   741.1    74.4   130.3   158.1   373.4   460.3   509.4   550.4   609.5   694.4   847.7  2495.6 10285.7 31278.2  78615.7    78596
read      461.2   768.2    74.4   133.0   162.0   381.6   467.8   520.6   563.9   620.3   699.2   839.9  2618.7  9319.7 32012.1  81467.3    81548
read      501.6   571.6    80.4   162.4   210.2   446.4   527.3   580.3   625.6   686.4   783.2   940.4  1406.4  8139.8 25633.3  96990.0    97254
read      492.4   785.9    74.4   125.3   148.4   397.8   496.3   556.0   606.1   672.1   764.5  1049.9  2180.2  8584.7 31425.9  46175.3    46135
read      418.4   513.2    80.4   126.3   148.9   383.4   459.0   500.9   531.4   569.9   636.9   804.9  1171.6  3966.3 27815.5  13444.3    13379
read      466.8   705.3    74.4   121.8   144.0   382.3   472.7   528.6   574.9   634.3   717.7   963.5  2127.5 10091.2 30914.4  46742.3    46993
read      594.2   511.4    80.4   241.6   317.2   523.9   608.9   666.4   717.3   807.2   932.5  1085.5  1428.5  6200.0 19336.1  98425.7    98274
read      545.1   686.0    74.4   183.7   245.3   478.6   546.4   597.0   649.6   733.9   855.0  1003.9  1558.8  7854.5 31493.4  97064.3    97056
read      459.0   639.1    74.4   123.4   145.7   386.5   475.7   529.6   574.6   634.5   715.5   970.9  1949.6  7084.8 31269.4  43264.3    43434
read      457.3   685.9    74.4   122.8   144.9   381.9   469.6   527.2   573.2   629.6   705.0   953.3  1791.6  8689.2 30773.3  36356.7    36406
read      567.5   690.1    74.4   197.5   263.8   492.4   574.5   640.3   694.8   766.4   878.1  1035.8  1547.7  8891.4 31543.4  99329.0    99121
read      479.1   707.1    74.4   137.3   170.2   400.7   491.2   544.1   588.4   646.1   729.4   887.3  2441.5  7852.5 31033.0  80629.0    80708
read      453.5   608.6    74.4   120.8   143.0   384.3   471.1   526.2   571.4   626.7   699.6   908.2  1903.4  7427.3 30012.9  40610.7    40517
read      469.3   801.0    74.4   120.8   142.4   383.5   468.8   526.0   572.1   628.1   702.0   972.9  2430.1  8219.7 32287.1  34213.3    34168
read      401.1   440.7    80.4   129.1   153.4   369.1   438.4   474.5   503.0   538.2   590.3   723.8  1148.6  4816.6 12399.0  11800.7    11754
