Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622178141095
Timestamp end: 1622179941742

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      480.1   717.7    74.4   141.9   175.9   399.1   489.5   543.0   587.8   648.8   732.5   906.5  2262.3  8020.9 31437.6  83275.3    83055
read      456.1   644.9    74.4   126.6   149.9   360.1   450.6   503.0   547.8   606.4   686.6  1011.4  2389.1  7073.5 30656.1  55776.7    55609
read      550.3  1120.7    74.4   126.2   148.8   368.6   499.8   599.9   695.5   795.7   902.1  1094.9  3721.8 12118.1 35071.6  16946.3    16968
read      513.8   728.7    74.4   123.4   146.4   355.0   452.6   526.0   596.2   721.1  1222.9  1619.9  2191.1  7478.5 31341.2  43034.7    43031
read      489.7   924.2    74.4   123.6   145.7   353.6   481.9   574.0   668.6   769.6   868.9  1006.5  2262.3 12856.8 36801.8  17370.3    17236
read      788.8  1025.5    80.4   274.7   348.7   509.3   633.2   856.8  1014.2  1505.5  1680.6  1959.8  2945.0 13084.0 31546.7  82310.3    82183
read      451.3   873.0    74.4   122.1   143.5   354.4   436.2   488.4   531.7   586.7   663.0   927.6  1998.5 11892.9 32090.4  42274.0    42212
read      461.7   794.2    80.4   126.8   149.9   360.1   465.2   537.7   594.2   661.6   739.4   866.1  2212.5  9408.3 38400.8  12313.0    12244
read      637.3   773.6    68.9   142.8   178.8   411.1   518.8   627.4   741.8  1038.0  1597.5  2054.2  3013.2  6345.0 30276.6  62197.0    61777
read      455.5   783.1    74.4   122.2   144.5   360.1   442.6   496.9   542.0   597.0   672.4   994.0  2235.3  9806.0 31595.6  36982.7    36984
read      472.5   444.4    74.4   121.0   142.4   341.5   447.8   535.4   616.1   844.4  1090.2  1290.9  1806.4  3737.7  7933.6  29017.0    29093
read      504.4   695.7    74.4   121.8   143.3   348.8   439.1   509.6   575.6   676.0  1201.4  1621.3  2428.4  6120.4 30586.8  41514.0    41715
read      445.8   782.0    74.4   122.1   143.5   360.0   443.2   497.8   542.0   594.3   667.5   912.3  2025.9  9362.7 32107.6  34736.7    34838
read      450.4   680.9    74.4   127.3   151.2   362.5   454.5   505.4   546.3   601.1   677.9   840.5  2467.2  8940.3 30260.2  63653.7    63574
read      530.3   957.1    74.4   125.2   147.3   365.0   493.5   582.1   670.2   860.7  1052.6  1252.6  2311.1 10124.6 32385.6  24413.0    24401
read      620.8  1070.8    74.4   123.6   146.5   360.1   494.7   623.3   902.0  1171.0  1359.4  1604.6  4104.0 12397.6 35481.6  32028.3    32025
read      704.6   568.4    74.4   355.6   400.6   530.1   597.2   776.4   921.0  1014.6  1176.7  1701.9  2369.6  5336.4 17762.9  98641.0    98971
read      555.6  1079.4    80.4   124.2   146.5   361.1   481.8   568.3   657.6   851.2  1069.7  1304.9  3654.5 12807.1 32408.8  23833.7    23657
read      711.2   948.5    74.4   149.1   198.8   460.0   570.4   705.4   878.9  1449.8  1693.4  2011.3  3042.6 11556.7 31483.2  67902.3    67877
read      457.2   609.5    74.4   124.7   148.7   367.3   458.3   511.3   554.3   612.6   690.9   976.9  2415.5  6728.4 27512.5  53933.3    53849
read      448.9   660.5    74.4   131.0   158.8   365.7   449.0   498.6   538.5   594.5   681.1   834.7  2600.8  8767.2 28732.0  79533.0    79536
read      420.7   420.4    80.4   122.2   144.4   343.7   447.2   509.6   564.3   648.6   770.3   921.1  1490.0  5185.3 14946.3  17021.3    17081
read      509.6   845.3    74.4   122.7   145.4   360.1   457.6   530.8   594.3   687.1  1038.2  1474.5  2340.3 11560.8 31436.1  38927.7    39024
read      509.8   954.7    74.4   120.8   142.3   344.1   455.5   538.0   606.7   760.0   995.6  1232.5  2933.4 10172.7 32400.2  26079.7    26125
read      581.5   941.5    74.4   122.5   144.8   351.1   478.5   610.0   870.9  1134.6  1311.4  1528.1  3224.4 10302.8 31819.7  33140.3    33388
read      670.5  1565.8    74.4   122.7   147.2   369.7   555.9   746.0   852.5   952.0  1072.2  1357.2  5916.7 28564.1 36077.3  21025.7    20979
read     3415.3 65861.1    86.8   374.9   394.8   805.8  1629.2  1731.7  1841.1  1959.1  2089.7  2317.6  3445.9 1802633.1 2177716.8  95847.3    95865
read     1203.5  1878.2   118.1   376.0   396.0   665.9  1582.1  1705.2  1811.2  1945.2  2097.4  2375.2  3973.8 29870.2 42262.8  74138.7    73949
read     1167.5  1084.8   137.8   379.5   400.3   806.1  1602.6  1725.5  1831.2  1952.9  2090.1  2321.3  3360.6 12497.6 30906.8  61424.0    60987
read     1365.4  6983.6   109.4   377.5   402.4   653.1  1508.5  1691.1  1828.7  2046.4  2489.3  4115.3  7708.4 23256.8 45763.4  54312.0    54175
read      893.2  2554.1   118.1   387.4   423.3   545.4   641.4   837.5   961.7  1073.2  1470.1  2376.1  5813.8 17109.0 33218.0  51555.7    51484
read     1228.9 15762.2    93.8   281.6   345.9   505.9   559.5   605.2   671.7   822.8   951.6  1084.3 22734.3 37845.5 829494.6  39818.7    39771
read      533.1   989.0    74.4   174.1   219.4   459.3   526.9   573.2   625.0   720.5   859.4   989.0  1282.0 16136.6 32412.6  32998.3    32864
read      447.2   703.6    74.4   122.1   142.8   366.3   460.0   516.1   561.2   621.9   710.0   917.0  1838.1  7468.8 30693.5  42127.7    42033
read      447.0   646.6    74.4   122.0   144.4   362.1   446.9   498.6   541.1   597.8   677.3  1008.8  2110.6  7475.6 29707.9  43941.7    43808
read      456.8   788.2    74.4   122.9   145.4   364.3   451.1   503.5   548.0   604.2   681.6   950.2  2033.1 11042.9 31616.0  45567.7    45785
read      449.5   670.9    74.4   122.5   144.9   365.0   449.2   505.1   550.9   609.2   685.3  1067.5  2158.7  5996.1 32196.5  35600.3    35582
read      456.4   703.6    74.4   123.1   146.0   370.4   455.9   512.4   560.8   622.7   706.3  1072.8  1880.7  7826.4 32014.6  38460.7    38504
read      472.6   756.7    80.4   124.1   147.6   361.2   476.7   559.5   636.7   726.8   822.1   952.8  2469.9  8276.2 36072.7  15474.0    15320
read      732.2   821.0    74.4   171.5   241.2   465.3   599.4   805.4  1081.0  1544.0  1689.3  1958.1  2703.1  7708.5 29857.2  74238.7    74264
read      463.6   772.7    74.4   122.9   145.6   367.8   454.6   508.0   552.5   613.0   694.2  1005.6  2215.3  9368.3 32208.0  44104.7    43890
read      443.7  1441.8    93.8   144.2   185.2   305.3   362.6   397.2   422.9   454.0   497.8   581.6  2939.1 30253.8 32781.7   6007.0     5962
read      477.6   684.8    74.4   121.9   143.7   351.5   441.4   504.2   557.5   630.2   840.2  1485.3  2077.7  7537.1 30393.6  38322.0    38365
read      476.1   960.6    74.4   125.5   149.2   368.0   458.5   512.0   556.7   615.1   693.3   921.1  2357.4 12975.2 35308.4  56234.3    55971
read      463.7   708.7    74.4   120.1   141.2   341.9   453.4   527.9   590.5   710.6   900.7  1095.6  1899.5  7834.5 31353.8  23049.7    23217
read      697.3   671.3    74.4   264.0   348.7   502.6   577.9   748.2   898.7  1016.1  1525.1  1818.0  2604.4  6318.3 26061.8  87646.7    87681
read      514.6   571.6    74.4   157.2   201.9   457.0   565.2   617.6   652.8   696.6   778.1  1019.2  1460.3  7167.0 28456.3  91538.0    91728
read      539.4   838.6    74.4   172.5   225.9   461.0   528.3   574.4   619.9   700.8   835.2   984.3  1503.7 12719.9 31707.1  96468.7    96668
read      470.6   835.7    74.4   135.2   164.8   381.5   468.5   520.2   559.0   613.0   691.4   859.1  2343.6 12936.1 31659.5  80424.0    80475
read      478.4   686.9    74.4   123.9   145.4   354.6   457.6   529.3   587.3   678.5   952.0  1246.9  1923.9  8004.2 30736.4  27209.3    27150
read      506.4   858.6    74.4   120.8   144.0   351.1   442.5   499.2   548.7   621.1   767.3  1744.4  2803.1  8084.8 35338.8  53387.7    53444
read      462.3   625.8    74.4   120.5   141.7   343.3   451.6   527.6   587.9   719.3   942.9  1148.6  1679.1  6490.2 31528.6  23554.3    23737
read      676.2   612.3    74.4   230.2   320.4   503.9   583.6   711.2   862.2   990.2  1430.8  1749.0  2389.1  5325.8 17831.3  87539.0    87776
read      483.2   880.2    74.4   137.9   170.0   389.7   477.6   526.7   565.6   620.8   704.8   872.0  2761.0 12333.1 31851.2  82293.7    82175
read      544.3   751.8    74.4   193.9   255.6   472.0   534.7   582.6   633.9   729.3   859.4   986.4  1462.0  8675.1 33136.1  98636.7    98548
read      464.2   817.2    74.4   122.2   144.1   361.3   443.4   496.4   541.3   598.6   678.6  1048.6  2514.9 10866.0 31489.1  37705.7    37704
read      448.4   677.5    74.4   125.8   149.6   360.1   450.9   502.9   542.7   594.2   672.6   833.4  2556.8  7327.1 28784.4  64620.0    64701
read      475.3   920.6    74.4   128.0   153.9   368.4   455.9   506.3   546.0   602.3   684.3   856.6  2729.9 12385.2 32225.5  68961.0    69089
read      498.4   774.0    74.4   148.0   187.3   418.6   498.8   548.2   592.2   655.8   751.2   924.5  2408.3 11070.1 31699.3  90036.7    89785
read      464.2   830.7    74.4   122.0   144.4   349.9   463.2   535.9   607.7   717.5   821.8   954.5  1936.4 11030.8 35150.3  16609.3    16676
read      580.4  1029.2    68.9   134.0   167.1   403.2   483.7   544.8   611.2   719.2   935.1  1719.5  3169.8 13145.7 32093.6  69551.7    69604
read      549.5   608.3    80.4   194.8   255.6   480.0   565.0   629.1   678.8   746.7   856.1  1009.3  1501.8  6658.9 30566.7  99583.7    99682
read      472.5   411.2    74.4   165.3   212.2   428.5   500.9   549.0   597.0   663.0   755.0   902.9  1235.2  4061.6 15476.0  97726.3    97693
read      447.9   649.5    74.4   121.3   143.6   341.6   454.7   532.0   610.1   726.6   840.4   989.8  1619.9  6051.0 31428.0  17284.0    17381
read      489.7   653.1    74.4   120.0   141.4   350.7   445.2   512.8   574.4   667.8  1095.4  1554.2  2141.5  6312.8 30907.5  40132.3    40069
read      422.3   757.5    80.4   132.4   160.7   335.2   417.7   470.2   508.6   555.0   616.4   714.7  2384.5  9132.2 31981.3   8920.3     8841
read      470.1   671.6    68.9   124.9   148.1   350.7   441.0   498.5   546.9   616.3   730.4  1490.0  2362.4  6555.9 30335.6  56643.7    56576
read      518.9   858.3    74.4   122.6   145.7   358.1   480.6   570.3   673.1   842.0   998.7  1200.1  2984.0 10414.2 31744.1  21778.0    21599
read      530.8   794.8    68.9   128.3   154.5   383.7   480.8   543.9   599.9   677.7   854.4  1675.9  2952.7  7504.5 31282.5  52951.3    53003
read      504.3   779.0    74.4   123.6   146.8   356.1   491.4   584.8   692.3   825.6   952.8  1122.2  2663.8  8726.3 30721.9  19949.7    19831
read      836.6  1068.1    74.4   333.2   385.0   538.7   650.1   903.1  1043.5  1553.6  1738.5  2085.7  3173.5 12877.6 32142.7  80252.7    80340
read      435.6   742.1    74.4   120.4   141.9   346.7   431.4   486.1   529.4   580.7   653.9   940.2  2029.0  8490.3 31514.0  28708.0    28765
read      417.3   552.3    74.4   119.9   141.1   347.0   435.5   494.1   535.1   582.0   651.1   897.1  1468.7  5931.3 28135.0  25542.7    25572
read      432.2   600.8    74.4   120.8   142.7   359.5   441.6   495.1   539.4   592.2   662.1   891.1  1886.5  6428.9 26782.5  37112.3    37071
read      477.1   649.5    74.4   136.6   167.7   394.4   488.3   542.7   586.2   642.1   731.9   925.1  2624.0  6417.6 31213.9  75907.7    75819
read      433.8   566.0    74.4   122.5   144.9   364.4   450.2   501.9   544.1   598.1   671.1   851.5  1952.8  6504.3 30391.9  44636.7    44359
read      484.9   603.0    74.4   154.8   199.3   422.4   497.7   544.2   587.8   652.1   751.0   912.1  1681.0  7886.2 30256.9  95877.7    95960
read      496.6   908.0    74.4   128.2   153.7   379.2   471.9   527.7   573.0   632.9   723.4  1003.8  2896.4 11235.9 31968.8  59463.7    59630
read      453.8   610.4    74.4   124.0   146.7   366.9   457.6   510.6   555.6   615.3   694.2  1013.4  2168.3  7171.6 28175.5  47824.3    47930
read      452.7   633.7    74.4   128.1   152.4   363.1   454.0   506.3   547.7   605.0   685.7   870.1  2542.0  8115.8 29495.5  65554.3    65545
read      523.5   793.1    74.4   163.8   212.7   444.9   520.2   578.7   634.5   707.1   805.4   954.6  1931.2  9985.7 31972.9  93930.3    94038
read      453.9   768.4    74.4   122.0   144.5   359.8   446.7   496.4   536.9   591.3   669.2   903.3  2474.6  8374.4 31846.4  51887.0    51806
read      451.5   768.7    74.4   122.0   143.9   360.4   447.2   497.9   539.6   593.2   672.1   882.5  2164.2  9594.4 31174.9  48804.3    48712
read      401.9  1003.4    74.4   123.1   143.7   324.7   395.2   433.3   460.6   494.5   545.9   673.1  1914.3 14867.4 41066.7  13139.0    13115
read      455.9   712.4    74.4   130.8   158.1   372.3   458.1   507.8   547.5   602.4   682.7   836.1  2661.8  8086.2 31058.9  76494.0    76569
read      414.8   844.8    74.4   121.2   141.6   337.6   427.4   477.5   513.3   552.0   612.9   799.6  1366.9 10262.3 33624.7  19617.3    19372
read      443.7   504.8    74.4   125.6   149.4   362.7   453.0   504.4   546.7   604.3   680.0   871.4  2380.4  4893.1 14370.8  59554.0    59331
read      473.6   878.0    74.4   126.3   151.2   365.8   453.6   504.2   546.0   603.7   684.6   860.2  2791.3 11658.2 31925.1  62346.0    62597
read      432.6   567.7    74.4   121.3   142.5   358.3   439.7   492.0   536.0   589.6   662.1   932.4  2152.9  6331.2 21350.7  37834.0    37702
read      462.9   755.5    74.4   123.7   146.3   368.8   455.1   508.1   552.8   612.4   690.8  1024.3  2153.9  9527.8 32001.1  42019.3    41975
read      438.4   767.9    74.4   122.0   142.8   347.4   434.0   493.4   536.7   584.8   653.3   939.0  2032.0  8293.2 31782.4  26168.7    26100
read      466.1   598.5    74.4   141.1   174.1   395.8   481.0   532.0   574.1   630.9   716.1   868.1  2327.4  7143.1 28543.7  82494.7    82500
read      467.8   837.2    74.4   124.6   147.8   368.2   459.3   512.5   555.4   610.9   688.6   918.3  2374.1 11726.0 31946.3  50788.3    50756
read      470.0   823.3    74.4   130.1   155.9   376.2   468.1   520.6   561.9   618.5   698.5   863.4  2620.0 11206.0 31933.4  66851.7    66696
read      469.1   693.2    74.4   127.6   151.2   374.8   467.6   522.2   566.5   625.8   709.9   997.8  2470.6  8364.0 30920.6  53261.3    53364
read      416.6   742.8    80.4   130.6   153.5   330.2   393.7   429.9   458.9   497.9   565.6   715.5  3069.1  8097.6 34857.4  10344.3    10413
read      452.7   693.8    74.4   128.2   152.7   369.2   459.3   509.0   548.9   604.5   685.1   846.7  2520.2  8669.2 33159.6  65038.7    64876
read      485.5   874.8    74.4   131.7   159.2   385.6   476.9   528.6   570.0   628.2   720.0   912.8  2762.7 11477.1 31952.9  69250.0    69079
read      398.1   647.4    74.4   120.0   140.6   333.1   423.6   472.3   508.0   549.2   610.7   800.6  1297.4  5900.9 31695.4  19281.3    19447
read      443.5   545.9    74.4   134.2   163.1   375.1   458.1   508.4   548.4   602.8   684.0   816.0  2522.7  6124.3 15046.9  81137.3    81182
read      421.2   589.7    74.4   121.2   142.3   344.2   433.0   489.6   533.1   583.2   653.7   932.4  1529.5  7304.6 25667.9  25173.7    25265
read      417.1  1109.3    80.4   132.7   156.3   321.3   381.9   413.8   437.7   468.9   521.4   644.3  2339.7 19942.2 32193.6   9607.7     9699
read      453.5   644.4    68.9   125.7   148.8   370.2   461.0   514.6   558.0   614.9   691.9   945.6  2056.0  7497.6 30769.1  48566.3    48659
read      455.4   705.3    74.4   131.2   157.5   369.7   455.6   505.7   547.2   605.7   688.7   849.0  2636.7  8606.6 31401.2  75061.0    75126
read      566.6   876.3    74.4   189.2   254.0   485.5   546.5   590.0   636.8   735.7   882.3  1019.6  1517.4 12618.6 32173.4  96275.7    96559
read      450.2   644.4    68.9   125.9   148.9   367.9   456.3   506.0   547.6   605.6   685.6   905.2  2236.6  6387.6 30725.6  55637.7    55885
read      369.3   486.6    80.4   133.4   157.7   319.9   377.7   409.6   434.4   465.4   514.2   627.0  1918.8  4857.8 30344.8   9046.3     9039
read      472.5   874.3    74.4   128.3   152.7   368.8   460.3   513.6   555.2   612.9   693.2   871.6  2736.3 12022.0 32166.4  66110.0    66378
read      428.3   537.3    74.4   121.9   144.1   365.2   449.6   501.8   545.3   597.4   669.3   843.3  1812.6  5833.5 29838.1  41241.3    41225
read      463.5   716.5    74.4   127.2   150.7   375.1   466.2   519.9   562.0   620.3   701.7   893.3  2309.2  7857.7 30786.2  52356.3    52371
read      467.7   841.3    74.4   123.0   145.8   365.1   450.1   504.4   550.2   608.6   687.3  1079.1  2459.6 11279.3 32401.6  39890.3    39873
read      454.0   619.2    74.4   122.9   145.5   371.0   457.8   513.2   559.1   616.9   699.7  1062.3  1987.9  7328.7 27717.5  41346.0    41176
read      454.6   621.7    74.4   138.4   170.6   386.5   468.3   517.0   556.3   612.5   693.5   842.3  2343.9  7624.9 29823.1  85234.7    85357
read      492.9   654.2    74.4   144.4   183.1   417.1   502.0   553.1   597.6   660.7   755.0   940.1  2138.1  8379.4 25612.7  85488.7    85391
read      549.7   703.0    74.4   177.7   234.1   478.3   559.2   615.1   666.5   745.5   864.0  1029.2  1592.9  9797.7 32044.9  91919.3    91890
read      461.6   704.9    68.9   125.7   149.4   368.6   459.0   508.8   550.7   609.1   686.1   885.1  2341.5  9247.4 29966.5  57332.7    57558
read      430.4  1071.8    80.4   130.9   154.2   336.3   398.7   433.7   460.0   494.3   549.1   674.6  2463.1 15732.7 35836.3   9964.0     9972
read      506.2   905.5    74.4   138.6   170.6   403.7   493.7   548.3   591.8   653.2   745.5   915.8  2826.6 12365.4 31772.6  74501.7    74636
read      422.0   591.4    74.4   121.5   143.9   358.0   439.7   496.4   539.1   588.1   651.2   832.9  1603.1  7264.1 31178.0  29705.3    29773
read      469.9   747.5    74.4   128.0   153.4   373.1   464.6   519.2   562.4   616.9   690.7   883.1  2771.5  9739.5 30817.4  63479.0    63494
read      420.4  1214.8    86.8   138.8   167.2   305.6   352.0   379.8   401.8   429.1   469.9   574.9  3565.6 26160.7 36727.4   7170.0     7201
read      438.2   498.7    74.4   123.8   146.5   363.2   452.5   503.3   546.0   601.8   680.7   914.1  2214.2  5132.3 12028.3  49518.0    49507
read      494.9   928.9    74.4   132.4   160.3   393.0   483.8   536.3   580.0   638.2   730.0   927.5  2589.4 13224.5 35686.0  65376.7    65454
read      523.2   685.5    74.4   151.7   195.0   457.5   558.4   615.6   655.4   705.2   790.8  1014.4  1601.9  7841.3 30730.6  88635.0    88537
read      442.8   750.2    74.4   121.2   143.3   361.5   441.7   494.7   538.7   592.0   660.3   864.3  1997.9  7683.8 32332.4  37050.0    36982
read      489.7   747.2    74.4   144.9   182.0   412.7   502.7   558.9   603.4   657.5   733.5   911.2  1922.8 10312.9 31314.8  88662.0    88964
read      465.7   377.5    74.4   154.2   195.2   419.8   511.8   569.7   612.9   663.5   735.9   895.2  1297.7  4059.1 12537.6  96511.3    96479
read      436.7   538.2    74.4   122.6   144.5   360.3   445.7   496.4   539.6   594.8   673.3   910.7  2099.6  5613.9 12799.3  47884.7    47883
read      453.2   682.5    74.4   123.7   146.9   365.7   454.8   505.5   548.6   607.8   685.5   931.1  2207.7  8338.7 30768.1  50683.7    50650
read      470.4   661.5    74.4   144.0   179.5   404.9   487.5   534.6   573.6   630.0   719.9   882.3  1934.6  7137.7 30350.0  89188.7    89242
read      378.8   728.3    86.8   139.2   167.8   305.7   353.7   382.0   402.1   430.6   475.1   577.9  2477.7  7987.2 31212.4   7260.3     7374
read      415.2  1074.1    86.8   135.5   163.6   312.9   367.2   398.1   422.4   454.6   502.9   620.4  3189.5 13909.6 32220.0   8384.3     8507
read      449.2   707.5    74.4   123.6   146.6   365.2   453.4   504.5   546.0   599.8   674.1   847.1  2296.4  7697.3 31640.1  50796.7    50676
read      460.3   688.2    74.4   125.4   149.4   372.3   462.7   516.2   558.7   615.0   691.8   880.1  2399.2  7854.8 30875.2  57038.0    57069
read      469.6   581.1    74.4   127.1   151.0   384.0   476.6   534.6   583.3   644.5   737.6  1078.4  2146.0  6894.7 20296.9  43770.0    43520
read      472.1   802.2    74.4   127.0   151.2   372.7   466.1   519.7   562.8   620.7   702.3   924.4  2507.3 11277.0 32312.0  56753.0    56720
read      455.6   683.5    74.4   129.0   154.2   373.4   462.0   512.5   552.7   609.3   690.1   844.8  2638.2  8203.5 29499.7  68275.3    68155
read      485.1   849.3    74.4   128.2   153.5   378.1   473.9   530.0   573.8   630.6   717.7   959.4  2722.4 11451.6 31802.4  60298.7    60444
read      460.3   715.6    74.4   126.6   151.4   369.7   459.0   510.4   553.0   612.2   690.2   863.8  2661.5  8785.4 30400.2  64080.7    63997
read      407.0   689.3    74.4   120.8   141.7   335.8   421.2   466.7   500.3   540.5   600.2   795.6  2001.1  6361.2 31633.5  17394.0    17315
read      456.9   691.4    74.4   133.4   162.2   382.5   471.6   524.8   564.6   617.7   693.6   838.1  2381.8  8281.8 30606.3  78445.0    78596
read      470.3   701.6    74.4   137.0   169.0   387.0   469.8   521.6   563.6   622.6   711.9   876.0  2709.0  9207.9 30898.4  81655.3    81548
read      606.0   692.0    74.4   220.9   298.1   523.5   619.8   679.2   727.8   799.8   921.6  1111.8  1592.9  8729.0 31374.2  97129.0    97254
read      436.3   652.3    68.9   121.6   144.0   362.3   450.7   503.0   544.6   595.9   667.7   859.2  1945.6  7620.9 31018.9  45824.3    46135
read      401.8   842.2    80.4   123.5   144.6   331.8   404.7   444.1   470.7   504.5   557.9   700.4  1742.2 11611.6 32094.3  13569.0    13379
read      426.3   526.7    74.4   120.6   143.0   362.8   446.5   494.7   535.7   588.8   659.9   808.6  1958.1  5315.4 28578.5  46888.0    46993
read      496.3   562.8    74.4   168.8   216.7   443.0   513.5   563.8   612.2   681.7   790.3   939.3  1399.0  6203.6 29043.9  97738.7    98274
read      567.6   590.8    74.4   199.9   267.4   501.5   591.5   647.1   688.0   748.0   878.4  1063.2  1430.9  7567.1 30193.9  97053.3    97056
read      458.1   732.7    74.4   123.9   146.7   368.4   454.2   507.4   552.6   610.3   686.9   944.1  2299.5  8186.8 31609.4  43585.0    43434
read      447.8   767.1    74.4   121.2   143.0   362.8   444.3   499.1   544.8   601.8   677.3   970.6  1779.0 10340.6 31360.3  36217.0    36406
read      490.2   539.5    74.4   167.2   214.2   440.6   512.6   560.1   602.7   664.2   766.6   934.3  1272.7  7626.9 17694.4  99128.0    99121
read      453.6   643.4    74.4   134.2   163.6   380.5   466.1   516.9   556.6   612.6   694.4   842.9  2311.4  7787.9 29488.2  80716.0    80708
read      446.4   653.3    74.4   122.5   144.7   366.6   453.0   505.2   547.7   602.6   675.5   908.2  1948.0  7790.6 30942.7  40532.3    40517
read      414.7   368.3    74.4   120.6   141.6   356.8   436.7   493.1   539.1   595.1   667.8   934.7  1615.0  4048.4 10147.8  34257.0    34168
read      387.1   526.9    80.4   128.0   149.2   337.9   403.9   440.0   466.4   501.6   554.0   683.1  1922.6  7080.5 24376.6  11694.0    11754
